"","lon","lat","TEM"
"77",-90.25,30.75,27.6
"78",-89.75,30.75,27.6
"79",-89.25,30.75,27.6
"80",-88.75,30.75,27.7
"81",-88.25,30.75,27.6
"82",-87.75,30.75,27.5
"83",-87.25,30.75,27.3
"84",-86.75,30.75,27.2
"85",-86.25,30.75,27.2
"86",-85.75,30.75,27
"87",-85.25,30.75,27.1
"88",-84.75,30.75,27.1
"89",-84.25,30.75,27.1
"90",-83.75,30.75,27
"91",-83.25,30.75,27
"92",-82.75,30.75,27.1
"93",-82.25,30.75,27.3
"94",-81.75,30.75,27.4
"95",-81.25,30.75,27
"96",-80.75,30.75,26.7
"97",-80.25,30.75,26.9
"98",-79.75,30.75,27.2
"99",-79.25,30.75,27.3
"100",-78.75,30.75,27.1
"101",-78.25,30.75,27
"102",-77.75,30.75,26.9
"103",-77.25,30.75,0
"104",-76.75,30.75,0
"105",-76.25,30.75,0
"106",-75.75,30.75,0
"107",-75.25,30.75,0
"108",-74.75,30.75,0
"109",-74.25,30.75,0
"110",-73.75,30.75,0
"111",-73.25,30.75,0
"112",-91.25,31.25,27.7
"113",-90.75,31.25,27.3
"114",-90.25,31.25,27.2
"115",-89.75,31.25,27.3
"116",-89.25,31.25,27.4
"117",-88.75,31.25,27.4
"118",-88.25,31.25,27.5
"119",-87.75,31.25,27.4
"120",-87.25,31.25,27.3
"121",-86.75,31.25,27.2
"122",-86.25,31.25,27
"123",-85.75,31.25,26.9
"124",-85.25,31.25,26.8
"125",-84.75,31.25,26.8
"126",-84.25,31.25,26.7
"127",-83.75,31.25,26.5
"128",-83.25,31.25,26.7
"129",-82.75,31.25,26.9
"130",-82.25,31.25,27.2
"131",-81.75,31.25,27.4
"132",-81.25,31.25,27.2
"133",-80.75,31.25,26.7
"134",-80.25,31.25,26.8
"135",-79.75,31.25,27
"136",-79.25,31.25,27.2
"137",-78.75,31.25,27.2
"138",-78.25,31.25,27.1
"139",-77.75,31.25,26.9
"140",-77.25,31.25,0
"141",-76.75,31.25,0
"142",-76.25,31.25,0
"143",-75.75,31.25,0
"144",-75.25,31.25,0
"145",-74.75,31.25,0
"146",-74.25,31.25,0
"147",-73.75,31.25,0
"148",-73.25,31.25,0
"149",-91.25,31.75,27.9
"150",-90.75,31.75,27.4
"151",-90.25,31.75,27.1
"152",-89.75,31.75,27.2
"153",-89.25,31.75,27.3
"154",-88.75,31.75,27.3
"155",-88.25,31.75,27.4
"156",-87.75,31.75,27.4
"157",-87.25,31.75,27.3
"158",-86.75,31.75,27.2
"159",-86.25,31.75,27
"160",-85.75,31.75,26.9
"161",-85.25,31.75,26.9
"162",-84.75,31.75,26.8
"163",-84.25,31.75,26.5
"164",-83.75,31.75,26.4
"165",-83.25,31.75,26.6
"166",-82.75,31.75,26.8
"167",-82.25,31.75,27.1
"168",-81.75,31.75,27.4
"169",-81.25,31.75,27.5
"170",-80.75,31.75,26.9
"171",-80.25,31.75,26.7
"172",-79.75,31.75,26.8
"173",-79.25,31.75,27
"174",-78.75,31.75,27.2
"175",-78.25,31.75,27.1
"176",-77.75,31.75,27
"177",-77.25,31.75,0
"178",-76.75,31.75,0
"179",-76.25,31.75,0
"180",-75.75,31.75,0
"181",-75.25,31.75,0
"182",-74.75,31.75,0
"183",-74.25,31.75,0
"184",-73.75,31.75,0
"185",-73.25,31.75,0
"186",-91.25,32.25,27.9
"187",-90.75,32.25,27.4
"188",-90.25,32.25,27
"189",-89.75,32.25,27
"190",-89.25,32.25,27.2
"191",-88.75,32.25,27.3
"192",-88.25,32.25,27.3
"193",-87.75,32.25,27.1
"194",-87.25,32.25,27
"195",-86.75,32.25,26.9
"196",-86.25,32.25,26.8
"197",-85.75,32.25,26.8
"198",-85.25,32.25,26.8
"199",-84.75,32.25,26.6
"200",-84.25,32.25,26.5
"201",-83.75,32.25,26.5
"202",-83.25,32.25,26.7
"203",-82.75,32.25,26.9
"204",-82.25,32.25,27
"205",-81.75,32.25,27.2
"206",-81.25,32.25,27.6
"207",-80.75,32.25,27.2
"208",-80.25,32.25,26.9
"209",-79.75,32.25,26.7
"210",-79.25,32.25,26.7
"211",-78.75,32.25,26.9
"212",-78.25,32.25,27
"213",-77.75,32.25,27
"214",-77.25,32.25,0
"215",-76.75,32.25,0
"216",-76.25,32.25,0
"217",-75.75,32.25,0
"218",-75.25,32.25,0
"219",-74.75,32.25,0
"220",-74.25,32.25,0
"221",-73.75,32.25,0
"222",-73.25,32.25,0
"223",-91.25,32.75,27.8
"224",-90.75,32.75,27.3
"225",-90.25,32.75,27
"226",-89.75,32.75,26.9
"227",-89.25,32.75,27
"228",-88.75,32.75,27.2
"229",-88.25,32.75,27
"230",-87.75,32.75,26.7
"231",-87.25,32.75,26.5
"232",-86.75,32.75,26.4
"233",-86.25,32.75,26.3
"234",-85.75,32.75,26.3
"235",-85.25,32.75,26.4
"236",-84.75,32.75,26.4
"237",-84.25,32.75,26.4
"238",-83.75,32.75,26.6
"239",-83.25,32.75,26.9
"240",-82.75,32.75,26.9
"241",-82.25,32.75,26.9
"242",-81.75,32.75,26.9
"243",-81.25,32.75,27.3
"244",-80.75,32.75,27.4
"245",-80.25,32.75,27.2
"246",-79.75,32.75,26.9
"247",-79.25,32.75,26.6
"248",-78.75,32.75,26.5
"249",-78.25,32.75,26.6
"250",-77.75,32.75,26.8
"251",-77.25,32.75,0
"252",-76.75,32.75,0
"253",-76.25,32.75,0
"254",-75.75,32.75,0
"255",-75.25,32.75,0
"256",-74.75,32.75,0
"257",-74.25,32.75,0
"258",-73.75,32.75,0
"259",-73.25,32.75,0
"260",-91.25,33.25,27.8
"261",-90.75,33.25,27.3
"262",-90.25,33.25,26.9
"263",-89.75,33.25,26.8
"264",-89.25,33.25,26.8
"265",-88.75,33.25,27
"266",-88.25,33.25,26.7
"267",-87.75,33.25,26.4
"268",-87.25,33.25,26.2
"269",-86.75,33.25,26.1
"270",-86.25,33.25,25.9
"271",-85.75,33.25,25.8
"272",-85.25,33.25,25.9
"273",-84.75,33.25,26
"274",-84.25,33.25,26.1
"275",-83.75,33.25,26.5
"276",-83.25,33.25,26.8
"277",-82.75,33.25,26.9
"278",-82.25,33.25,26.9
"279",-81.75,33.25,26.9
"280",-81.25,33.25,26.8
"281",-80.75,33.25,27.1
"282",-80.25,33.25,27.2
"283",-79.75,33.25,27
"284",-79.25,33.25,26.8
"285",-78.75,33.25,26.3
"286",-78.25,33.25,26.3
"287",-77.75,33.25,26.4
"288",-77.25,33.25,0
"289",-76.75,33.25,0
"290",-76.25,33.25,0
"291",-75.75,33.25,0
"292",-75.25,33.25,0
"293",-74.75,33.25,0
"294",-74.25,33.25,0
"295",-73.75,33.25,0
"296",-73.25,33.25,0
"297",-91.25,33.75,27.7
"298",-90.75,33.75,27.2
"299",-90.25,33.75,26.8
"300",-89.75,33.75,26.6
"301",-89.25,33.75,26.5
"302",-88.75,33.75,26.6
"303",-88.25,33.75,26.2
"304",-87.75,33.75,25.9
"305",-87.25,33.75,25.9
"306",-86.75,33.75,25.8
"307",-86.25,33.75,25.7
"308",-85.75,33.75,25.5
"309",-85.25,33.75,25.6
"310",-84.75,33.75,25.5
"311",-84.25,33.75,25.5
"312",-83.75,33.75,25.9
"313",-83.25,33.75,26.4
"314",-82.75,33.75,26.7
"315",-82.25,33.75,26.9
"316",-81.75,33.75,26.9
"317",-81.25,33.75,26.8
"318",-80.75,33.75,26.9
"319",-80.25,33.75,27
"320",-79.75,33.75,26.9
"321",-79.25,33.75,26.8
"322",-78.75,33.75,26.4
"323",-78.25,33.75,26.3
"324",-77.75,33.75,26.1
"325",-77.25,33.75,0
"326",-76.75,33.75,0
"327",-76.25,33.75,0
"328",-75.75,33.75,0
"329",-75.25,33.75,0
"330",-74.75,33.75,0
"331",-74.25,33.75,0
"332",-73.75,33.75,0
"333",-73.25,33.75,0
"334",-91.25,34.25,27.4
"335",-90.75,34.25,27.1
"336",-90.25,34.25,26.7
"337",-89.75,34.25,26.4
"338",-89.25,34.25,26.1
"339",-88.75,34.25,26
"340",-88.25,34.25,25.6
"341",-87.75,34.25,25.3
"342",-87.25,34.25,25.2
"343",-86.75,34.25,25.4
"344",-86.25,34.25,25.3
"345",-85.75,34.25,25.3
"346",-85.25,34.25,25.4
"347",-84.75,34.25,25.1
"348",-84.25,34.25,24.6
"349",-83.75,34.25,25
"350",-83.25,34.25,25.6
"351",-82.75,34.25,26.1
"352",-82.25,34.25,26.5
"353",-81.75,34.25,26.7
"354",-81.25,34.25,26.8
"355",-80.75,34.25,26.9
"356",-80.25,34.25,26.9
"357",-79.75,34.25,26.8
"358",-79.25,34.25,26.7
"359",-78.75,34.25,26.5
"360",-78.25,34.25,26.5
"361",-77.75,34.25,26.2
"362",-77.25,34.25,26
"363",-76.75,34.25,26
"364",-76.25,34.25,26.1
"365",-75.75,34.25,26.3
"366",-75.25,34.25,26.3
"367",-74.75,34.25,26.1
"368",-74.25,34.25,0
"369",-73.75,34.25,0
"370",-73.25,34.25,0
"371",-91.25,34.75,26.7
"372",-90.75,34.75,26.7
"373",-90.25,34.75,26.5
"374",-89.75,34.75,26.1
"375",-89.25,34.75,25.8
"376",-88.75,34.75,25.7
"377",-88.25,34.75,25.5
"378",-87.75,34.75,25
"379",-87.25,34.75,24.8
"380",-86.75,34.75,24.9
"381",-86.25,34.75,24.8
"382",-85.75,34.75,24.6
"383",-85.25,34.75,25
"384",-84.75,34.75,24.7
"385",-84.25,34.75,23.6
"386",-83.75,34.75,23.2
"387",-83.25,34.75,23.8
"388",-82.75,34.75,24.5
"389",-82.25,34.75,25.2
"390",-81.75,34.75,25.9
"391",-81.25,34.75,26.2
"392",-80.75,34.75,26.4
"393",-80.25,34.75,26.6
"394",-79.75,34.75,26.6
"395",-79.25,34.75,26.4
"396",-78.75,34.75,26.3
"397",-78.25,34.75,26.1
"398",-77.75,34.75,26
"399",-77.25,34.75,26
"400",-76.75,34.75,25.9
"401",-76.25,34.75,25.8
"402",-75.75,34.75,25.9
"403",-75.25,34.75,26
"404",-74.75,34.75,26
"405",-74.25,34.75,0
"406",-73.75,34.75,0
"407",-73.25,34.75,0
"408",-91.25,35.25,26
"409",-90.75,35.25,26.2
"410",-90.25,35.25,26.1
"411",-89.75,35.25,25.8
"412",-89.25,35.25,25.4
"413",-88.75,35.25,25.4
"414",-88.25,35.25,25.5
"415",-87.75,35.25,25
"416",-87.25,35.25,24.6
"417",-86.75,35.25,24.5
"418",-86.25,35.25,24.4
"419",-85.75,35.25,23.9
"420",-85.25,35.25,24.3
"421",-84.75,35.25,24.4
"422",-84.25,35.25,23.6
"423",-83.75,35.25,22
"424",-83.25,35.25,21.9
"425",-82.75,35.25,22.4
"426",-82.25,35.25,23.5
"427",-81.75,35.25,24.7
"428",-81.25,35.25,25.3
"429",-80.75,35.25,25.4
"430",-80.25,35.25,25.8
"431",-79.75,35.25,26
"432",-79.25,35.25,26
"433",-78.75,35.25,25.8
"434",-78.25,35.25,25.5
"435",-77.75,35.25,25.6
"436",-77.25,35.25,25.7
"437",-76.75,35.25,25.8
"438",-76.25,35.25,25.7
"439",-75.75,35.25,25.4
"440",-75.25,35.25,25.4
"441",-74.75,35.25,25.6
"442",-74.25,35.25,0
"443",-73.75,35.25,0
"444",-73.25,35.25,0
"445",-91.25,35.75,25.6
"446",-90.75,35.75,25.7
"447",-90.25,35.75,25.7
"448",-89.75,35.75,25.5
"449",-89.25,35.75,25.2
"450",-88.75,35.75,24.9
"451",-88.25,35.75,25.3
"452",-87.75,35.75,25
"453",-87.25,35.75,24.5
"454",-86.75,35.75,24.4
"455",-86.25,35.75,24.2
"456",-85.75,35.75,23.7
"457",-85.25,35.75,23.6
"458",-84.75,35.75,23.8
"459",-84.25,35.75,23.9
"460",-83.75,35.75,22.7
"461",-83.25,35.75,22
"462",-82.75,35.75,21.7
"463",-82.25,35.75,22.1
"464",-81.75,35.75,23
"465",-81.25,35.75,24.2
"466",-80.75,35.75,24.5
"467",-80.25,35.75,24.8
"468",-79.75,35.75,25
"469",-79.25,35.75,25.2
"470",-78.75,35.75,25.4
"471",-78.25,35.75,25.3
"472",-77.75,35.75,25.3
"473",-77.25,35.75,25.4
"474",-76.75,35.75,25.5
"475",-76.25,35.75,25.5
"476",-75.75,35.75,24.9
"477",-75.25,35.75,24.5
"478",-74.75,35.75,24.6
"479",-74.25,35.75,0
"480",-73.75,35.75,0
"481",-73.25,35.75,0
"482",-91.25,36.25,25.1
"483",-90.75,36.25,25.2
"484",-90.25,36.25,25.2
"485",-89.75,36.25,25.2
"486",-89.25,36.25,25.1
"487",-88.75,36.25,24.7
"488",-88.25,36.25,25.1
"489",-87.75,36.25,24.8
"490",-87.25,36.25,24.4
"491",-86.75,36.25,24.2
"492",-86.25,36.25,24.1
"493",-85.75,36.25,23.8
"494",-85.25,36.25,23.3
"495",-84.75,36.25,23
"496",-84.25,36.25,23.2
"497",-83.75,36.25,23.4
"498",-83.25,36.25,22.8
"499",-82.75,36.25,22.1
"500",-82.25,36.25,21.5
"501",-81.75,36.25,21.2
"502",-81.25,36.25,22.3
"503",-80.75,36.25,23.1
"504",-80.25,36.25,23.6
"505",-79.75,36.25,24.1
"506",-79.25,36.25,24.5
"507",-78.75,36.25,24.8
"508",-78.25,36.25,25.1
"509",-77.75,36.25,25.1
"510",-77.25,36.25,25.2
"511",-76.75,36.25,25.2
"512",-76.25,36.25,25.2
"513",-75.75,36.25,24.2
"514",-75.25,36.25,23.5
"515",-74.75,36.25,23.5
"516",-74.25,36.25,0
"517",-73.75,36.25,0
"518",-73.25,36.25,0
"519",-91.25,36.75,24.5
"520",-90.75,36.75,24.7
"521",-90.25,36.75,24.8
"522",-89.75,36.75,24.9
"523",-89.25,36.75,24.9
"524",-88.75,36.75,24.5
"525",-88.25,36.75,24.8
"526",-87.75,36.75,24.5
"527",-87.25,36.75,24.2
"528",-86.75,36.75,24
"529",-86.25,36.75,23.8
"530",-85.75,36.75,23.6
"531",-85.25,36.75,23.3
"532",-84.75,36.75,23
"533",-84.25,36.75,22.8
"534",-83.75,36.75,22.9
"535",-83.25,36.75,22.4
"536",-82.75,36.75,22
"537",-82.25,36.75,21.3
"538",-81.75,36.75,20.6
"539",-81.25,36.75,20.6
"540",-80.75,36.75,21.5
"541",-80.25,36.75,22.4
"542",-79.75,36.75,23.3
"543",-79.25,36.75,24
"544",-78.75,36.75,24.3
"545",-78.25,36.75,24.7
"546",-77.75,36.75,24.9
"547",-77.25,36.75,25
"548",-76.75,36.75,25
"549",-76.25,36.75,24.8
"550",-75.75,36.75,23.6
"551",-75.25,36.75,22.9
"552",-74.75,36.75,22.7
"553",-74.25,36.75,0
"554",-73.75,36.75,0
"555",-73.25,36.75,0
"556",-91.25,37.25,24
"557",-90.75,37.25,24.3
"558",-90.25,37.25,24.4
"559",-89.75,37.25,24.5
"560",-89.25,37.25,24.5
"561",-88.75,37.25,24.4
"562",-88.25,37.25,24.4
"563",-87.75,37.25,24.3
"564",-87.25,37.25,24.1
"565",-86.75,37.25,23.9
"566",-86.25,37.25,23.7
"567",-85.75,37.25,23.6
"568",-85.25,37.25,23.3
"569",-84.75,37.25,23
"570",-84.25,37.25,22.9
"571",-83.75,37.25,22.7
"572",-83.25,37.25,22.4
"573",-82.75,37.25,22
"574",-82.25,37.25,21.7
"575",-81.75,37.25,21
"576",-81.25,37.25,20.1
"577",-80.75,37.25,20.7
"578",-80.25,37.25,21.4
"579",-79.75,37.25,22.4
"580",-79.25,37.25,23.3
"581",-78.75,37.25,23.9
"582",-78.25,37.25,24.4
"583",-77.75,37.25,24.6
"584",-77.25,37.25,24.6
"585",-76.75,37.25,24.7
"586",-76.25,37.25,24.4
"587",-75.75,37.25,23.4
"588",-75.25,37.25,22.5
"589",-74.75,37.25,22.1
"590",-74.25,37.25,0
"591",-73.75,37.25,0
"592",-73.25,37.25,0
"593",-91.25,37.75,23.8
"594",-90.75,37.75,24
"595",-90.25,37.75,24.1
"596",-89.75,37.75,24.2
"597",-89.25,37.75,24.2
"598",-88.75,37.75,24.1
"599",-88.25,37.75,24.1
"600",-87.75,37.75,24
"601",-87.25,37.75,23.9
"602",-86.75,37.75,23.7
"603",-86.25,37.75,23.6
"604",-85.75,37.75,23.5
"605",-85.25,37.75,23.1
"606",-84.75,37.75,22.8
"607",-84.25,37.75,22.7
"608",-83.75,37.75,22.7
"609",-83.25,37.75,22.6
"610",-82.75,37.75,22.6
"611",-82.25,37.75,22.4
"612",-81.75,37.75,21.7
"613",-81.25,37.75,20.6
"614",-80.75,37.75,20
"615",-80.25,37.75,20.3
"616",-79.75,37.75,21
"617",-79.25,37.75,22
"618",-78.75,37.75,23.1
"619",-78.25,37.75,23.9
"620",-77.75,37.75,24.2
"621",-77.25,37.75,24.3
"622",-76.75,37.75,24.3
"623",-76.25,37.75,24.2
"624",-75.75,37.75,23.5
"625",-75.25,37.75,22.4
"626",-74.75,37.75,21.6
"627",-74.25,37.75,0
"628",-73.75,37.75,0
"629",-73.25,37.75,0
"630",-91.25,38.25,24.1
"631",-90.75,38.25,24.1
"632",-90.25,38.25,24.1
"633",-89.75,38.25,24.1
"634",-89.25,38.25,24
"635",-88.75,38.25,23.9
"636",-88.25,38.25,23.9
"637",-87.75,38.25,23.8
"638",-87.25,38.25,23.6
"639",-86.75,38.25,23.4
"640",-86.25,38.25,23.2
"641",-85.75,38.25,23
"642",-85.25,38.25,22.8
"643",-84.75,38.25,22.7
"644",-84.25,38.25,22.6
"645",-83.75,38.25,22.6
"646",-83.25,38.25,22.6
"647",-82.75,38.25,22.7
"648",-82.25,38.25,22.7
"649",-81.75,38.25,22.3
"650",-81.25,38.25,21.6
"651",-80.75,38.25,20.2
"652",-80.25,38.25,19.4
"653",-79.75,38.25,19.6
"654",-79.25,38.25,20.5
"655",-78.75,38.25,21.9
"656",-78.25,38.25,23.1
"657",-77.75,38.25,23.6
"658",-77.25,38.25,23.8
"659",-76.75,38.25,23.9
"660",-76.25,38.25,23.9
"661",-75.75,38.25,23.4
"662",-75.25,38.25,22.4
"663",-74.75,38.25,21.3
"664",-74.25,38.25,0
"665",-73.75,38.25,0
"666",-73.25,38.25,0
"667",-91.25,38.75,24
"668",-90.75,38.75,24
"669",-90.25,38.75,23.9
"670",-89.75,38.75,23.8
"671",-89.25,38.75,23.7
"672",-88.75,38.75,23.5
"673",-88.25,38.75,23.5
"674",-87.75,38.75,23.4
"675",-87.25,38.75,23.2
"676",-86.75,38.75,23.1
"677",-86.25,38.75,22.9
"678",-85.75,38.75,22.6
"679",-85.25,38.75,22.5
"680",-84.75,38.75,22.5
"681",-84.25,38.75,22.5
"682",-83.75,38.75,22.3
"683",-83.25,38.75,22.4
"684",-82.75,38.75,22.6
"685",-82.25,38.75,22.7
"686",-81.75,38.75,22.5
"687",-81.25,38.75,22.1
"688",-80.75,38.75,21.2
"689",-80.25,38.75,19.9
"690",-79.75,38.75,19.3
"691",-79.25,38.75,19.7
"692",-78.75,38.75,21
"693",-78.25,38.75,22.3
"694",-77.75,38.75,22.9
"695",-77.25,38.75,23.1
"696",-76.75,38.75,23.3
"697",-76.25,38.75,23.5
"698",-75.75,38.75,23.1
"699",-75.25,38.75,22.3
"700",-74.75,38.75,21.2
"701",-74.25,38.75,20.4
"702",-73.75,38.75,20.1
"703",-73.25,38.75,20.1
"704",-91.25,39.25,23.7
"705",-90.75,39.25,23.7
"706",-90.25,39.25,23.6
"707",-89.75,39.25,23.4
"708",-89.25,39.25,23.3
"709",-88.75,39.25,23.1
"710",-88.25,39.25,23.1
"711",-87.75,39.25,23
"712",-87.25,39.25,22.8
"713",-86.75,39.25,22.6
"714",-86.25,39.25,22.5
"715",-85.75,39.25,22.1
"716",-85.25,39.25,22
"717",-84.75,39.25,22
"718",-84.25,39.25,22
"719",-83.75,39.25,21.7
"720",-83.25,39.25,22
"721",-82.75,39.25,22.2
"722",-82.25,39.25,22.4
"723",-81.75,39.25,22.3
"724",-81.25,39.25,21.9
"725",-80.75,39.25,21.5
"726",-80.25,39.25,20.6
"727",-79.75,39.25,19.8
"728",-79.25,39.25,19.6
"729",-78.75,39.25,20.7
"730",-78.25,39.25,21.8
"731",-77.75,39.25,22.1
"732",-77.25,39.25,22.2
"733",-76.75,39.25,22.4
"734",-76.25,39.25,22.7
"735",-75.75,39.25,22.6
"736",-75.25,39.25,22.1
"737",-74.75,39.25,21.3
"738",-74.25,39.25,20.4
"739",-73.75,39.25,19.8
"740",-73.25,39.25,19.5
"741",-91.25,39.75,23.6
"742",-90.75,39.75,23.5
"743",-90.25,39.75,23.4
"744",-89.75,39.75,23.2
"745",-89.25,39.75,23
"746",-88.75,39.75,22.8
"747",-88.25,39.75,22.8
"748",-87.75,39.75,22.6
"749",-87.25,39.75,22.4
"750",-86.75,39.75,22.2
"751",-86.25,39.75,22
"752",-85.75,39.75,21.7
"753",-85.25,39.75,21.5
"754",-84.75,39.75,21.5
"755",-84.25,39.75,21.5
"756",-83.75,39.75,21.3
"757",-83.25,39.75,21.5
"758",-82.75,39.75,21.6
"759",-82.25,39.75,21.8
"760",-81.75,39.75,21.8
"761",-81.25,39.75,21.5
"762",-80.75,39.75,21.2
"763",-80.25,39.75,20.8
"764",-79.75,39.75,20.1
"765",-79.25,39.75,19.6
"766",-78.75,39.75,20.1
"767",-78.25,39.75,20.9
"768",-77.75,39.75,21.2
"769",-77.25,39.75,21.4
"770",-76.75,39.75,21.6
"771",-76.25,39.75,21.8
"772",-75.75,39.75,22
"773",-75.25,39.75,21.7
"774",-74.75,39.75,21.3
"775",-74.25,39.75,20.6
"776",-73.75,39.75,19.6
"777",-73.25,39.75,19.1
"778",-91.25,40.25,23.4
"779",-90.75,40.25,23.1
"780",-90.25,40.25,23
"781",-89.75,40.25,22.9
"782",-89.25,40.25,22.6
"783",-88.75,40.25,22.4
"784",-88.25,40.25,22.3
"785",-87.75,40.25,22.2
"786",-87.25,40.25,22.1
"787",-86.75,40.25,21.9
"788",-86.25,40.25,21.7
"789",-85.75,40.25,21.5
"790",-85.25,40.25,21.3
"791",-84.75,40.25,21.2
"792",-84.25,40.25,21.2
"793",-83.75,40.25,21.1
"794",-83.25,40.25,21.1
"795",-82.75,40.25,21
"796",-82.25,40.25,21.1
"797",-81.75,40.25,21.2
"798",-81.25,40.25,21
"799",-80.75,40.25,20.9
"800",-80.25,40.25,20.7
"801",-79.75,40.25,20.2
"802",-79.25,40.25,19.6
"803",-78.75,40.25,19.3
"804",-78.25,40.25,20
"805",-77.75,40.25,20.5
"806",-77.25,40.25,20.8
"807",-76.75,40.25,21
"808",-76.25,40.25,21
"809",-75.75,40.25,21.1
"810",-75.25,40.25,21.1
"811",-74.75,40.25,21
"812",-74.25,40.25,20.6
"813",-73.75,40.25,19.7
"814",-73.25,40.25,19
"815",-91.25,40.75,23
"816",-90.75,40.75,22.7
"817",-90.25,40.75,22.5
"818",-89.75,40.75,22.4
"819",-89.25,40.75,22.2
"820",-88.75,40.75,22
"821",-88.25,40.75,21.9
"822",-87.75,40.75,21.9
"823",-87.25,40.75,21.8
"824",-86.75,40.75,21.6
"825",-86.25,40.75,21.4
"826",-85.75,40.75,21.3
"827",-85.25,40.75,21.2
"828",-84.75,40.75,21.1
"829",-84.25,40.75,21.1
"830",-83.75,40.75,21
"831",-83.25,40.75,20.8
"832",-82.75,40.75,20.5
"833",-82.25,40.75,20.4
"834",-81.75,40.75,20.5
"835",-81.25,40.75,20.6
"836",-80.75,40.75,20.6
"837",-80.25,40.75,20.3
"838",-79.75,40.75,19.9
"839",-79.25,40.75,19.4
"840",-78.75,40.75,18.8
"841",-78.25,40.75,19.3
"842",-77.75,40.75,19.6
"843",-77.25,40.75,20
"844",-76.75,40.75,20.3
"845",-76.25,40.75,20
"846",-75.75,40.75,19.9
"847",-75.25,40.75,20.1
"848",-74.75,40.75,20.3
"849",-74.25,40.75,20.3
"850",-73.75,40.75,19.9
"851",-73.25,40.75,19.4
"852",-91.25,41.25,22.5
"853",-90.75,41.25,22.3
"854",-90.25,41.25,22
"855",-89.75,41.25,21.9
"856",-89.25,41.25,21.7
"857",-88.75,41.25,21.6
"858",-88.25,41.25,21.4
"859",-87.75,41.25,21.3
"860",-87.25,41.25,21.1
"861",-86.75,41.25,21
"862",-86.25,41.25,21
"863",-85.75,41.25,20.9
"864",-85.25,41.25,20.8
"865",-84.75,41.25,20.8
"866",-84.25,41.25,20.8
"867",-83.75,41.25,20.9
"868",-83.25,41.25,20.8
"869",-82.75,41.25,20.4
"870",-82.25,41.25,20.2
"871",-81.75,41.25,20.1
"872",-81.25,41.25,20.2
"873",-80.75,41.25,20.2
"874",-80.25,41.25,19.7
"875",-79.75,41.25,19.1
"876",-79.25,41.25,18.7
"877",-78.75,41.25,18.3
"878",-78.25,41.25,18.4
"879",-77.75,41.25,18.6
"880",-77.25,41.25,18.8
"881",-76.75,41.25,19
"882",-76.25,41.25,18.9
"883",-75.75,41.25,18.6
"884",-75.25,41.25,18.9
"885",-74.75,41.25,19.2
"886",-74.25,41.25,19.5
"887",-73.75,41.25,19.7
"888",-73.25,41.25,19.4
"889",-91.25,41.75,21.8
"890",-90.75,41.75,21.7
"891",-90.25,41.75,21.5
"892",-89.75,41.75,21.3
"893",-89.25,41.75,21.1
"894",-88.75,41.75,20.9
"895",-88.25,41.75,20.8
"896",-87.75,41.75,20
"897",-87.25,41.75,19.4
"898",-86.75,41.75,19.4
"899",-86.25,41.75,20.1
