"","lon","lat","TEM"
"367",-74.75,34.25,16.5
"368",-74.25,34.25,0
"369",-73.75,34.25,0
"370",-73.25,34.25,0
"371",-91.25,34.75,6.5
"372",-90.75,34.75,6.5
"373",-90.25,34.75,6.4
"374",-89.75,34.75,6.2
"375",-89.25,34.75,6.2
"376",-88.75,34.75,6.2
"377",-88.25,34.75,6.3
"378",-87.75,34.75,6.2
"379",-87.25,34.75,6
"380",-86.75,34.75,5.9
"381",-86.25,34.75,5.8
"382",-85.75,34.75,5.8
"383",-85.25,34.75,6.1
"384",-84.75,34.75,5.9
"385",-84.25,34.75,5.2
"386",-83.75,34.75,5
"387",-83.25,34.75,5.4
"388",-82.75,34.75,6
"389",-82.25,34.75,6.6
"390",-81.75,34.75,6.9
"391",-81.25,34.75,7.1
"392",-80.75,34.75,7.1
"393",-80.25,34.75,7.2
"394",-79.75,34.75,7.3
"395",-79.25,34.75,7.3
"396",-78.75,34.75,7.4
"397",-78.25,34.75,7.5
"398",-77.75,34.75,8.1
"399",-77.25,34.75,9.1
"400",-76.75,34.75,10.4
"401",-76.25,34.75,12.4
"402",-75.75,34.75,14
"403",-75.25,34.75,15.1
"404",-74.75,34.75,15.7
"405",-74.25,34.75,0
"406",-73.75,34.75,0
"407",-73.25,34.75,0
"408",-91.25,35.25,5.9
"409",-90.75,35.25,5.9
"410",-90.25,35.25,5.8
"411",-89.75,35.25,5.6
"412",-89.25,35.25,5.4
"413",-88.75,35.25,5.4
"414",-88.25,35.25,5.5
"415",-87.75,35.25,5.4
"416",-87.25,35.25,5.2
"417",-86.75,35.25,5.2
"418",-86.25,35.25,5.1
"419",-85.75,35.25,4.8
"420",-85.25,35.25,5.2
"421",-84.75,35.25,5.3
"422",-84.25,35.25,4.8
"423",-83.75,35.25,3.7
"424",-83.25,35.25,3.6
"425",-82.75,35.25,4
"426",-82.25,35.25,4.8
"427",-81.75,35.25,5.7
"428",-81.25,35.25,6.1
"429",-80.75,35.25,6.2
"430",-80.25,35.25,6.3
"431",-79.75,35.25,6.4
"432",-79.25,35.25,6.4
"433",-78.75,35.25,6.5
"434",-78.25,35.25,6.5
"435",-77.75,35.25,6.8
"436",-77.25,35.25,7.3
"437",-76.75,35.25,8.2
"438",-76.25,35.25,9.7
"439",-75.75,35.25,11.4
"440",-75.25,35.25,13.1
"441",-74.75,35.25,14.4
"442",-74.25,35.25,0
"443",-73.75,35.25,0
"444",-73.25,35.25,0
"445",-91.25,35.75,5.2
"446",-90.75,35.75,5.2
"447",-90.25,35.75,5.2
"448",-89.75,35.75,5
"449",-89.25,35.75,4.9
"450",-88.75,35.75,4.6
"451",-88.25,35.75,4.8
"452",-87.75,35.75,4.7
"453",-87.25,35.75,4.6
"454",-86.75,35.75,4.6
"455",-86.25,35.75,4.6
"456",-85.75,35.75,4.3
"457",-85.25,35.75,4.1
"458",-84.75,35.75,4.4
"459",-84.25,35.75,4.7
"460",-83.75,35.75,4
"461",-83.25,35.75,3.4
"462",-82.75,35.75,3
"463",-82.25,35.75,3.2
"464",-81.75,35.75,3.9
"465",-81.25,35.75,4.9
"466",-80.75,35.75,5.2
"467",-80.25,35.75,5.4
"468",-79.75,35.75,5.5
"469",-79.25,35.75,5.7
"470",-78.75,35.75,5.8
"471",-78.25,35.75,5.9
"472",-77.75,35.75,6
"473",-77.25,35.75,6.2
"474",-76.75,35.75,6.7
"475",-76.25,35.75,7.4
"476",-75.75,35.75,8.6
"477",-75.25,35.75,10.4
"478",-74.75,35.75,12.3
"479",-74.25,35.75,0
"480",-73.75,35.75,0
"481",-73.25,35.75,0
"482",-91.25,36.25,4.3
"483",-90.75,36.25,4.4
"484",-90.25,36.25,4.4
"485",-89.75,36.25,4.3
"486",-89.25,36.25,4.2
"487",-88.75,36.25,3.9
"488",-88.25,36.25,4
"489",-87.75,36.25,4
"490",-87.25,36.25,3.9
"491",-86.75,36.25,4
"492",-86.25,36.25,4
"493",-85.75,36.25,3.9
"494",-85.25,36.25,3.5
"495",-84.75,36.25,3.5
"496",-84.25,36.25,3.7
"497",-83.75,36.25,3.9
"498",-83.25,36.25,3.5
"499",-82.75,36.25,3
"500",-82.25,36.25,2.4
"501",-81.75,36.25,2.1
"502",-81.25,36.25,3
"503",-80.75,36.25,3.7
"504",-80.25,36.25,4.2
"505",-79.75,36.25,4.6
"506",-79.25,36.25,4.9
"507",-78.75,36.25,5.1
"508",-78.25,36.25,5.3
"509",-77.75,36.25,5.4
"510",-77.25,36.25,5.6
"511",-76.75,36.25,5.8
"512",-76.25,36.25,6.1
"513",-75.75,36.25,6.9
"514",-75.25,36.25,8.3
"515",-74.75,36.25,10.1
"516",-74.25,36.25,0
"517",-73.75,36.25,0
"518",-73.25,36.25,0
"519",-91.25,36.75,3.1
"520",-90.75,36.75,3.5
"521",-90.25,36.75,3.6
"522",-89.75,36.75,3.5
"523",-89.25,36.75,3.3
"524",-88.75,36.75,3.2
"525",-88.25,36.75,3.2
"526",-87.75,36.75,3.2
"527",-87.25,36.75,3.2
"528",-86.75,36.75,3.2
"529",-86.25,36.75,3.2
"530",-85.75,36.75,3.2
"531",-85.25,36.75,3.1
"532",-84.75,36.75,3
"533",-84.25,36.75,2.9
"534",-83.75,36.75,3
"535",-83.25,36.75,2.7
"536",-82.75,36.75,2.4
"537",-82.25,36.75,2
"538",-81.75,36.75,1.4
"539",-81.25,36.75,1.3
"540",-80.75,36.75,2.1
"541",-80.25,36.75,2.8
"542",-79.75,36.75,3.5
"543",-79.25,36.75,4.1
"544",-78.75,36.75,4.3
"545",-78.25,36.75,4.6
"546",-77.75,36.75,4.8
"547",-77.25,36.75,5
"548",-76.75,36.75,5.2
"549",-76.25,36.75,5.4
"550",-75.75,36.75,5.9
"551",-75.25,36.75,7.1
"552",-74.75,36.75,8.5
"553",-74.25,36.75,0
"554",-73.75,36.75,0
"555",-73.25,36.75,0
"556",-91.25,37.25,2.1
"557",-90.75,37.25,2.3
"558",-90.25,37.25,2.5
"559",-89.75,37.25,2.6
"560",-89.25,37.25,2.6
"561",-88.75,37.25,2.5
"562",-88.25,37.25,2.5
"563",-87.75,37.25,2.5
"564",-87.25,37.25,2.5
"565",-86.75,37.25,2.5
"566",-86.25,37.25,2.4
"567",-85.75,37.25,2.5
"568",-85.25,37.25,2.5
"569",-84.75,37.25,2.5
"570",-84.25,37.25,2.5
"571",-83.75,37.25,2.4
"572",-83.25,37.25,2.3
"573",-82.75,37.25,2.1
"574",-82.25,37.25,1.9
"575",-81.75,37.25,1.4
"576",-81.25,37.25,0.6
"577",-80.75,37.25,1
"578",-80.25,37.25,1.5
"579",-79.75,37.25,2.3
"580",-79.25,37.25,3
"581",-78.75,37.25,3.5
"582",-78.25,37.25,3.8
"583",-77.75,37.25,4.1
"584",-77.25,37.25,4.3
"585",-76.75,37.25,4.5
"586",-76.25,37.25,4.7
"587",-75.75,37.25,5.1
"588",-75.25,37.25,6
"589",-74.75,37.25,7.3
"590",-74.25,37.25,0
"591",-73.75,37.25,0
"592",-73.25,37.25,0
"593",-91.25,37.75,1.5
"594",-90.75,37.75,1.5
"595",-90.25,37.75,1.8
"596",-89.75,37.75,1.9
"597",-89.25,37.75,1.9
"598",-88.75,37.75,1.9
"599",-88.25,37.75,1.9
"600",-87.75,37.75,2
"601",-87.25,37.75,2
"602",-86.75,37.75,1.9
"603",-86.25,37.75,1.7
"604",-85.75,37.75,1.8
"605",-85.25,37.75,1.8
"606",-84.75,37.75,1.7
"607",-84.25,37.75,1.7
"608",-83.75,37.75,1.9
"609",-83.25,37.75,2
"610",-82.75,37.75,2.1
"611",-82.25,37.75,2
"612",-81.75,37.75,1.5
"613",-81.25,37.75,0.6
"614",-80.75,37.75,0.1
"615",-80.25,37.75,0.2
"616",-79.75,37.75,0.7
"617",-79.25,37.75,1.5
"618",-78.75,37.75,2.4
"619",-78.25,37.75,3
"620",-77.75,37.75,3.3
"621",-77.25,37.75,3.6
"622",-76.75,37.75,3.8
"623",-76.25,37.75,4
"624",-75.75,37.75,4.1
"625",-75.25,37.75,4.7
"626",-74.75,37.75,6
"627",-74.25,37.75,0
"628",-73.75,37.75,0
"629",-73.25,37.75,0
"630",-91.25,38.25,1.1
"631",-90.75,38.25,1.2
"632",-90.25,38.25,1.3
"633",-89.75,38.25,1.4
"634",-89.25,38.25,1.3
"635",-88.75,38.25,1.3
"636",-88.25,38.25,1.4
"637",-87.75,38.25,1.4
"638",-87.25,38.25,1.3
"639",-86.75,38.25,1.2
"640",-86.25,38.25,1.1
"641",-85.75,38.25,1.1
"642",-85.25,38.25,1.1
"643",-84.75,38.25,1.1
"644",-84.25,38.25,1.1
"645",-83.75,38.25,1.2
"646",-83.25,38.25,1.3
"647",-82.75,38.25,1.5
"648",-82.25,38.25,1.6
"649",-81.75,38.25,1.5
"650",-81.25,38.25,1.1
"651",-80.75,38.25,-0.2
"652",-80.25,38.25,-0.9
"653",-79.75,38.25,-0.8
"654",-79.25,38.25,-0.1
"655",-78.75,38.25,1.1
"656",-78.25,38.25,2
"657",-77.75,38.25,2.5
"658",-77.25,38.25,2.8
"659",-76.75,38.25,3
"660",-76.25,38.25,3.1
"661",-75.75,38.25,3.1
"662",-75.25,38.25,3.6
"663",-74.75,38.25,4.6
"664",-74.25,38.25,0
"665",-73.75,38.25,0
"666",-73.25,38.25,0
"667",-91.25,38.75,0.4
"668",-90.75,38.75,0.6
"669",-90.25,38.75,0.6
"670",-89.75,38.75,0.6
"671",-89.25,38.75,0.5
"672",-88.75,38.75,0.5
"673",-88.25,38.75,0.6
"674",-87.75,38.75,0.7
"675",-87.25,38.75,0.6
"676",-86.75,38.75,0.5
"677",-86.25,38.75,0.4
"678",-85.75,38.75,0.4
"679",-85.25,38.75,0.4
"680",-84.75,38.75,0.4
"681",-84.25,38.75,0.5
"682",-83.75,38.75,0.4
"683",-83.25,38.75,0.5
"684",-82.75,38.75,0.7
"685",-82.25,38.75,0.9
"686",-81.75,38.75,1
"687",-81.25,38.75,0.9
"688",-80.75,38.75,0.3
"689",-80.25,38.75,-0.8
"690",-79.75,38.75,-1.3
"691",-79.25,38.75,-1
"692",-78.75,38.75,-0.1
"693",-78.25,38.75,0.9
"694",-77.75,38.75,1.4
"695",-77.25,38.75,1.8
"696",-76.75,38.75,2.1
"697",-76.25,38.75,2.3
"698",-75.75,38.75,2.3
"699",-75.25,38.75,2.8
"700",-74.75,38.75,3.5
"701",-74.25,38.75,4.6
"702",-73.75,38.75,5.8
"703",-73.25,38.75,6.7
"704",-91.25,39.25,-0.3
"705",-90.75,39.25,-0.2
"706",-90.25,39.25,-0.2
"707",-89.75,39.25,-0.2
"708",-89.25,39.25,-0.3
"709",-88.75,39.25,-0.3
"710",-88.25,39.25,-0.3
"711",-87.75,39.25,-0.2
"712",-87.25,39.25,-0.2
"713",-86.75,39.25,-0.2
"714",-86.25,39.25,-0.3
"715",-85.75,39.25,-0.4
"716",-85.25,39.25,-0.4
"717",-84.75,39.25,-0.3
"718",-84.25,39.25,-0.2
"719",-83.75,39.25,-0.5
"720",-83.25,39.25,-0.3
"721",-82.75,39.25,-0.2
"722",-82.25,39.25,0
"723",-81.75,39.25,0.1
"724",-81.25,39.25,0.1
"725",-80.75,39.25,0
"726",-80.25,39.25,-0.6
"727",-79.75,39.25,-1.2
"728",-79.25,39.25,-1.4
"729",-78.75,39.25,-0.6
"730",-78.25,39.25,0
"731",-77.75,39.25,0.3
"732",-77.25,39.25,0.5
"733",-76.75,39.25,0.8
"734",-76.25,39.25,1.2
"735",-75.75,39.25,1.4
"736",-75.25,39.25,1.8
"737",-74.75,39.25,2.3
"738",-74.25,39.25,3.1
"739",-73.75,39.25,4.4
"740",-73.25,39.25,5.4
"741",-91.25,39.75,-0.9
"742",-90.75,39.75,-0.8
"743",-90.25,39.75,-0.8
"744",-89.75,39.75,-0.9
"745",-89.25,39.75,-1
"746",-88.75,39.75,-1
"747",-88.25,39.75,-1
"748",-87.75,39.75,-0.9
"749",-87.25,39.75,-0.9
"750",-86.75,39.75,-1
"751",-86.25,39.75,-1.1
"752",-85.75,39.75,-1.1
"753",-85.25,39.75,-1.2
"754",-84.75,39.75,-1.1
"755",-84.25,39.75,-1
"756",-83.75,39.75,-1.2
"757",-83.25,39.75,-1
"758",-82.75,39.75,-0.9
"759",-82.25,39.75,-0.8
"760",-81.75,39.75,-0.8
"761",-81.25,39.75,-0.9
"762",-80.75,39.75,-0.8
"763",-80.25,39.75,-1
"764",-79.75,39.75,-1.4
"765",-79.25,39.75,-1.9
"766",-78.75,39.75,-1.6
"767",-78.25,39.75,-1.1
"768",-77.75,39.75,-0.9
"769",-77.25,39.75,-0.7
"770",-76.75,39.75,-0.4
"771",-76.25,39.75,-0.1
"772",-75.75,39.75,0.3
"773",-75.25,39.75,0.6
"774",-74.75,39.75,1
"775",-74.25,39.75,1.8
"776",-73.75,39.75,3.2
"777",-73.25,39.75,4.3
"778",-91.25,40.25,-1.5
"779",-90.75,40.25,-1.5
"780",-90.25,40.25,-1.5
"781",-89.75,40.25,-1.5
"782",-89.25,40.25,-1.6
"783",-88.75,40.25,-1.7
"784",-88.25,40.25,-1.6
"785",-87.75,40.25,-1.6
"786",-87.25,40.25,-1.6
"787",-86.75,40.25,-1.6
"788",-86.25,40.25,-1.6
"789",-85.75,40.25,-1.7
"790",-85.25,40.25,-1.7
"791",-84.75,40.25,-1.7
"792",-84.25,40.25,-1.6
"793",-83.75,40.25,-1.7
"794",-83.25,40.25,-1.6
"795",-82.75,40.25,-1.6
"796",-82.25,40.25,-1.6
"797",-81.75,40.25,-1.6
"798",-81.25,40.25,-1.7
"799",-80.75,40.25,-1.6
"800",-80.25,40.25,-1.6
"801",-79.75,40.25,-1.8
"802",-79.25,40.25,-2.3
"803",-78.75,40.25,-2.6
"804",-78.25,40.25,-2.2
"805",-77.75,40.25,-1.9
"806",-77.25,40.25,-1.6
"807",-76.75,40.25,-1.4
"808",-76.25,40.25,-1.3
"809",-75.75,40.25,-1
"810",-75.25,40.25,-0.7
"811",-74.75,40.25,-0.2
"812",-74.25,40.25,0.7
"813",-73.75,40.25,2
"814",-73.25,40.25,2.8
"815",-91.25,40.75,-2.2
"816",-90.75,40.75,-2.2
"817",-90.25,40.75,-2.3
"818",-89.75,40.75,-2.3
"819",-89.25,40.75,-2.3
"820",-88.75,40.75,-2.3
"821",-88.25,40.75,-2.2
"822",-87.75,40.75,-2.2
"823",-87.25,40.75,-2.1
"824",-86.75,40.75,-2.1
"825",-86.25,40.75,-2.1
"826",-85.75,40.75,-2.1
"827",-85.25,40.75,-2.1
"828",-84.75,40.75,-2
"829",-84.25,40.75,-1.9
"830",-83.75,40.75,-2
"831",-83.25,40.75,-2
"832",-82.75,40.75,-2.2
"833",-82.25,40.75,-2.2
"834",-81.75,40.75,-2.2
"835",-81.25,40.75,-2.4
"836",-80.75,40.75,-2.4
"837",-80.25,40.75,-2.4
"838",-79.75,40.75,-2.5
"839",-79.25,40.75,-2.8
"840",-78.75,40.75,-3.4
"841",-78.25,40.75,-3.2
"842",-77.75,40.75,-2.9
"843",-77.25,40.75,-2.5
"844",-76.75,40.75,-2.3
"845",-76.25,40.75,-2.5
"846",-75.75,40.75,-2.5
"847",-75.25,40.75,-2.2
"848",-74.75,40.75,-1.7
"849",-74.25,40.75,-1
"850",-73.75,40.75,0
"851",-73.25,40.75,0.8
"852",-91.25,41.25,-3
"853",-90.75,41.25,-3
"854",-90.25,41.25,-3.1
"855",-89.75,41.25,-3.1
"856",-89.25,41.25,-3.1
"857",-88.75,41.25,-3
"858",-88.25,41.25,-2.9
"859",-87.75,41.25,-2.7
"860",-87.25,41.25,-2.6
"861",-86.75,41.25,-2.5
"862",-86.25,41.25,-2.6
"863",-85.75,41.25,-2.7
"864",-85.25,41.25,-2.7
"865",-84.75,41.25,-2.6
"866",-84.25,41.25,-2.5
"867",-83.75,41.25,-2.4
"868",-83.25,41.25,-2.3
"869",-82.75,41.25,-2.3
"870",-82.25,41.25,-2.4
"871",-81.75,41.25,-2.6
"872",-81.25,41.25,-3
"873",-80.75,41.25,-3
"874",-80.25,41.25,-3.2
"875",-79.75,41.25,-3.5
"876",-79.25,41.25,-3.8
"877",-78.75,41.25,-4.1
"878",-78.25,41.25,-4.2
"879",-77.75,41.25,-4
"880",-77.25,41.25,-3.8
"881",-76.75,41.25,-3.6
"882",-76.25,41.25,-3.7
"883",-75.75,41.25,-3.8
"884",-75.25,41.25,-3.6
"885",-74.75,41.25,-3.2
"886",-74.25,41.25,-2.7
"887",-73.75,41.25,-2.1
