"","lon","lat","TEM"
"276",-83.25,33.25,22.2
"277",-82.75,33.25,22.4
"278",-82.25,33.25,22.5
"279",-81.75,33.25,22.6
"280",-81.25,33.25,22.6
"281",-80.75,33.25,23
"282",-80.25,33.25,23.2
"283",-79.75,33.25,23.1
"284",-79.25,33.25,23
"285",-78.75,33.25,22.8
"286",-78.25,33.25,22.9
"287",-77.75,33.25,23.3
"288",-77.25,33.25,0
"289",-76.75,33.25,0
"290",-76.25,33.25,0
"291",-75.75,33.25,0
"292",-75.25,33.25,0
"293",-74.75,33.25,0
"294",-74.25,33.25,0
"295",-73.75,33.25,0
"296",-73.25,33.25,0
"297",-91.25,33.75,22.3
"298",-90.75,33.75,22.1
"299",-90.25,33.75,21.9
"300",-89.75,33.75,21.7
"301",-89.25,33.75,21.6
"302",-88.75,33.75,21.6
"303",-88.25,33.75,21.4
"304",-87.75,33.75,21.2
"305",-87.25,33.75,21.1
"306",-86.75,33.75,21.1
"307",-86.25,33.75,21
"308",-85.75,33.75,20.9
"309",-85.25,33.75,21
"310",-84.75,33.75,20.9
"311",-84.25,33.75,20.8
"312",-83.75,33.75,21.2
"313",-83.25,33.75,21.6
"314",-82.75,33.75,21.9
"315",-82.25,33.75,22.2
"316",-81.75,33.75,22.2
"317",-81.25,33.75,22.2
"318",-80.75,33.75,22.5
"319",-80.25,33.75,22.6
"320",-79.75,33.75,22.7
"321",-79.25,33.75,22.7
"322",-78.75,33.75,22.5
"323",-78.25,33.75,22.4
"324",-77.75,33.75,22.5
"325",-77.25,33.75,0
"326",-76.75,33.75,0
"327",-76.25,33.75,0
"328",-75.75,33.75,0
"329",-75.25,33.75,0
"330",-74.75,33.75,0
"331",-74.25,33.75,0
"332",-73.75,33.75,0
"333",-73.25,33.75,0
"334",-91.25,34.25,21.9
"335",-90.75,34.25,21.9
"336",-90.25,34.25,21.6
"337",-89.75,34.25,21.4
"338",-89.25,34.25,21.3
"339",-88.75,34.25,21.1
"340",-88.25,34.25,21
"341",-87.75,34.25,20.7
"342",-87.25,34.25,20.6
"343",-86.75,34.25,20.7
"344",-86.25,34.25,20.6
"345",-85.75,34.25,20.6
"346",-85.25,34.25,20.8
"347",-84.75,34.25,20.5
"348",-84.25,34.25,20
"349",-83.75,34.25,20.2
"350",-83.25,34.25,20.8
"351",-82.75,34.25,21.2
"352",-82.25,34.25,21.6
"353",-81.75,34.25,21.8
"354",-81.25,34.25,22
"355",-80.75,34.25,22.2
"356",-80.25,34.25,22.3
"357",-79.75,34.25,22.4
"358",-79.25,34.25,22.4
"359",-78.75,34.25,22.3
"360",-78.25,34.25,22.4
"361",-77.75,34.25,22.2
"362",-77.25,34.25,22.2
"363",-76.75,34.25,22.4
"364",-76.25,34.25,22.9
"365",-75.75,34.25,23.4
"366",-75.25,34.25,23.5
"367",-74.75,34.25,23.2
"368",-74.25,34.25,0
"369",-73.75,34.25,0
"370",-73.25,34.25,0
"371",-91.25,34.75,21.4
"372",-90.75,34.75,21.5
"373",-90.25,34.75,21.4
"374",-89.75,34.75,21.1
"375",-89.25,34.75,21
"376",-88.75,34.75,20.9
"377",-88.25,34.75,20.8
"378",-87.75,34.75,20.4
"379",-87.25,34.75,20.2
"380",-86.75,34.75,20.2
"381",-86.25,34.75,20.1
"382",-85.75,34.75,20
"383",-85.25,34.75,20.3
"384",-84.75,34.75,20
"385",-84.25,34.75,19
"386",-83.75,34.75,18.7
"387",-83.25,34.75,19.2
"388",-82.75,34.75,19.8
"389",-82.25,34.75,20.5
"390",-81.75,34.75,21
"391",-81.25,34.75,21.3
"392",-80.75,34.75,21.6
"393",-80.25,34.75,21.9
"394",-79.75,34.75,22
"395",-79.25,34.75,21.9
"396",-78.75,34.75,21.9
"397",-78.25,34.75,21.9
"398",-77.75,34.75,21.9
"399",-77.25,34.75,21.9
"400",-76.75,34.75,22
"401",-76.25,34.75,22.1
"402",-75.75,34.75,22.5
"403",-75.25,34.75,22.9
"404",-74.75,34.75,23.1
"405",-74.25,34.75,0
"406",-73.75,34.75,0
"407",-73.25,34.75,0
"408",-91.25,35.25,21
"409",-90.75,35.25,21.1
"410",-90.25,35.25,21.1
"411",-89.75,35.25,20.9
"412",-89.25,35.25,20.7
"413",-88.75,35.25,20.6
"414",-88.25,35.25,20.6
"415",-87.75,35.25,20.3
"416",-87.25,35.25,20
"417",-86.75,35.25,19.9
"418",-86.25,35.25,19.7
"419",-85.75,35.25,19.4
"420",-85.25,35.25,19.7
"421",-84.75,35.25,19.7
"422",-84.25,35.25,19
"423",-83.75,35.25,17.7
"424",-83.25,35.25,17.6
"425",-82.75,35.25,18
"426",-82.25,35.25,18.9
"427",-81.75,35.25,19.9
"428",-81.25,35.25,20.4
"429",-80.75,35.25,20.6
"430",-80.25,35.25,21.1
"431",-79.75,35.25,21.4
"432",-79.25,35.25,21.4
"433",-78.75,35.25,21.3
"434",-78.25,35.25,21.2
"435",-77.75,35.25,21.3
"436",-77.25,35.25,21.5
"437",-76.75,35.25,21.6
"438",-76.25,35.25,21.5
"439",-75.75,35.25,21.5
"440",-75.25,35.25,21.8
"441",-74.75,35.25,22.4
"442",-74.25,35.25,0
"443",-73.75,35.25,0
"444",-73.25,35.25,0
"445",-91.25,35.75,20.6
"446",-90.75,35.75,20.7
"447",-90.25,35.75,20.8
"448",-89.75,35.75,20.7
"449",-89.25,35.75,20.5
"450",-88.75,35.75,20.2
"451",-88.25,35.75,20.4
"452",-87.75,35.75,20.1
"453",-87.25,35.75,19.8
"454",-86.75,35.75,19.7
"455",-86.25,35.75,19.6
"456",-85.75,35.75,19.2
"457",-85.25,35.75,19.1
"458",-84.75,35.75,19.2
"459",-84.25,35.75,19.3
"460",-83.75,35.75,18.4
"461",-83.25,35.75,17.7
"462",-82.75,35.75,17.4
"463",-82.25,35.75,17.7
"464",-81.75,35.75,18.5
"465",-81.25,35.75,19.4
"466",-80.75,35.75,19.8
"467",-80.25,35.75,20.1
"468",-79.75,35.75,20.4
"469",-79.25,35.75,20.6
"470",-78.75,35.75,20.8
"471",-78.25,35.75,20.8
"472",-77.75,35.75,20.8
"473",-77.25,35.75,20.9
"474",-76.75,35.75,21.1
"475",-76.25,35.75,21.1
"476",-75.75,35.75,20.5
"477",-75.25,35.75,20.3
"478",-74.75,35.75,20.9
"479",-74.25,35.75,0
"480",-73.75,35.75,0
"481",-73.25,35.75,0
"482",-91.25,36.25,20
"483",-90.75,36.25,20.3
"484",-90.25,36.25,20.4
"485",-89.75,36.25,20.4
"486",-89.25,36.25,20.3
"487",-88.75,36.25,19.9
"488",-88.25,36.25,20.2
"489",-87.75,36.25,20
"490",-87.25,36.25,19.7
"491",-86.75,36.25,19.6
"492",-86.25,36.25,19.5
"493",-85.75,36.25,19.4
"494",-85.25,36.25,18.9
"495",-84.75,36.25,18.6
"496",-84.25,36.25,18.8
"497",-83.75,36.25,18.9
"498",-83.25,36.25,18.4
"499",-82.75,36.25,17.8
"500",-82.25,36.25,17.3
"501",-81.75,36.25,17
"502",-81.25,36.25,18
"503",-80.75,36.25,18.6
"504",-80.25,36.25,19.1
"505",-79.75,36.25,19.5
"506",-79.25,36.25,19.9
"507",-78.75,36.25,20.2
"508",-78.25,36.25,20.4
"509",-77.75,36.25,20.5
"510",-77.25,36.25,20.5
"511",-76.75,36.25,20.6
"512",-76.25,36.25,20.6
"513",-75.75,36.25,19.4
"514",-75.25,36.25,18.8
"515",-74.75,36.25,19.2
"516",-74.25,36.25,0
"517",-73.75,36.25,0
"518",-73.25,36.25,0
"519",-91.25,36.75,19.4
"520",-90.75,36.75,19.7
"521",-90.25,36.75,19.9
"522",-89.75,36.75,20
"523",-89.25,36.75,20
"524",-88.75,36.75,19.7
"525",-88.25,36.75,19.9
"526",-87.75,36.75,19.7
"527",-87.25,36.75,19.5
"528",-86.75,36.75,19.4
"529",-86.25,36.75,19.3
"530",-85.75,36.75,19.2
"531",-85.25,36.75,19
"532",-84.75,36.75,18.7
"533",-84.25,36.75,18.5
"534",-83.75,36.75,18.5
"535",-83.25,36.75,18.1
"536",-82.75,36.75,17.7
"537",-82.25,36.75,17.2
"538",-81.75,36.75,16.6
"539",-81.25,36.75,16.6
"540",-80.75,36.75,17.4
"541",-80.25,36.75,18.1
"542",-79.75,36.75,18.9
"543",-79.25,36.75,19.5
"544",-78.75,36.75,19.8
"545",-78.25,36.75,20.1
"546",-77.75,36.75,20.3
"547",-77.25,36.75,20.3
"548",-76.75,36.75,20.3
"549",-76.25,36.75,20
"550",-75.75,36.75,18.6
"551",-75.25,36.75,17.8
"552",-74.75,36.75,17.9
"553",-74.25,36.75,0
"554",-73.75,36.75,0
"555",-73.25,36.75,0
"556",-91.25,37.25,18.8
"557",-90.75,37.25,19
"558",-90.25,37.25,19.2
"559",-89.75,37.25,19.4
"560",-89.25,37.25,19.5
"561",-88.75,37.25,19.4
"562",-88.25,37.25,19.5
"563",-87.75,37.25,19.5
"564",-87.25,37.25,19.4
"565",-86.75,37.25,19.3
"566",-86.25,37.25,19.2
"567",-85.75,37.25,19.1
"568",-85.25,37.25,18.9
"569",-84.75,37.25,18.7
"570",-84.25,37.25,18.6
"571",-83.75,37.25,18.4
"572",-83.25,37.25,18.2
"573",-82.75,37.25,17.9
"574",-82.25,37.25,17.6
"575",-81.75,37.25,17
"576",-81.25,37.25,16.3
"577",-80.75,37.25,16.7
"578",-80.25,37.25,17.3
"579",-79.75,37.25,18.1
"580",-79.25,37.25,18.9
"581",-78.75,37.25,19.4
"582",-78.25,37.25,19.8
"583",-77.75,37.25,20
"584",-77.25,37.25,20
"585",-76.75,37.25,20
"586",-76.25,37.25,19.6
"587",-75.75,37.25,18.3
"588",-75.25,37.25,17.2
"589",-74.75,37.25,16.9
"590",-74.25,37.25,0
"591",-73.75,37.25,0
"592",-73.25,37.25,0
"593",-91.25,37.75,18.5
"594",-90.75,37.75,18.7
"595",-90.25,37.75,18.9
"596",-89.75,37.75,19
"597",-89.25,37.75,19.2
"598",-88.75,37.75,19.2
"599",-88.25,37.75,19.2
"600",-87.75,37.75,19.3
"601",-87.25,37.75,19.3
"602",-86.75,37.75,19.2
"603",-86.25,37.75,19.1
"604",-85.75,37.75,19
"605",-85.25,37.75,18.8
"606",-84.75,37.75,18.5
"607",-84.25,37.75,18.4
"608",-83.75,37.75,18.4
"609",-83.25,37.75,18.4
"610",-82.75,37.75,18.4
"611",-82.25,37.75,18.2
"612",-81.75,37.75,17.6
"613",-81.25,37.75,16.8
"614",-80.75,37.75,16.3
"615",-80.25,37.75,16.4
"616",-79.75,37.75,17
"617",-79.25,37.75,17.7
"618",-78.75,37.75,18.6
"619",-78.25,37.75,19.3
"620",-77.75,37.75,19.6
"621",-77.25,37.75,19.6
"622",-76.75,37.75,19.6
"623",-76.25,37.75,19.3
"624",-75.75,37.75,18.4
"625",-75.25,37.75,17.1
"626",-74.75,37.75,16.2
"627",-74.25,37.75,0
"628",-73.75,37.75,0
"629",-73.25,37.75,0
"630",-91.25,38.25,18.6
"631",-90.75,38.25,18.8
"632",-90.25,38.25,18.9
"633",-89.75,38.25,18.9
"634",-89.25,38.25,19
"635",-88.75,38.25,19
"636",-88.25,38.25,19
"637",-87.75,38.25,19
"638",-87.25,38.25,19
"639",-86.75,38.25,18.9
"640",-86.25,38.25,18.7
"641",-85.75,38.25,18.6
"642",-85.25,38.25,18.5
"643",-84.75,38.25,18.4
"644",-84.25,38.25,18.3
"645",-83.75,38.25,18.3
"646",-83.25,38.25,18.3
"647",-82.75,38.25,18.4
"648",-82.25,38.25,18.4
"649",-81.75,38.25,18.2
"650",-81.25,38.25,17.7
"651",-80.75,38.25,16.5
"652",-80.25,38.25,15.8
"653",-79.75,38.25,15.8
"654",-79.25,38.25,16.4
"655",-78.75,38.25,17.5
"656",-78.25,38.25,18.6
"657",-77.75,38.25,19
"658",-77.25,38.25,19.1
"659",-76.75,38.25,19.1
"660",-76.25,38.25,18.9
"661",-75.75,38.25,18.5
"662",-75.25,38.25,17.2
"663",-74.75,38.25,16
"664",-74.25,38.25,0
"665",-73.75,38.25,0
"666",-73.25,38.25,0
"667",-91.25,38.75,18.5
"668",-90.75,38.75,18.6
"669",-90.25,38.75,18.7
"670",-89.75,38.75,18.7
"671",-89.25,38.75,18.6
"672",-88.75,38.75,18.6
"673",-88.25,38.75,18.7
"674",-87.75,38.75,18.7
"675",-87.25,38.75,18.6
"676",-86.75,38.75,18.5
"677",-86.25,38.75,18.4
"678",-85.75,38.75,18.2
"679",-85.25,38.75,18.2
"680",-84.75,38.75,18.2
"681",-84.25,38.75,18.2
"682",-83.75,38.75,18
"683",-83.25,38.75,18
"684",-82.75,38.75,18.2
"685",-82.25,38.75,18.4
"686",-81.75,38.75,18.3
"687",-81.25,38.75,18.1
"688",-80.75,38.75,17.3
"689",-80.25,38.75,16.2
"690",-79.75,38.75,15.5
"691",-79.25,38.75,15.8
"692",-78.75,38.75,16.7
"693",-78.25,38.75,17.8
"694",-77.75,38.75,18.3
"695",-77.25,38.75,18.5
"696",-76.75,38.75,18.5
"697",-76.25,38.75,18.5
"698",-75.75,38.75,18.3
"699",-75.25,38.75,17.3
"700",-74.75,38.75,16
"701",-74.25,38.75,15
"702",-73.75,38.75,14.8
"703",-73.25,38.75,15.2
"704",-91.25,39.25,18.2
"705",-90.75,39.25,18.3
"706",-90.25,39.25,18.4
"707",-89.75,39.25,18.3
"708",-89.25,39.25,18.3
"709",-88.75,39.25,18.2
"710",-88.25,39.25,18.3
"711",-87.75,39.25,18.3
"712",-87.25,39.25,18.2
"713",-86.75,39.25,18.1
"714",-86.25,39.25,18
"715",-85.75,39.25,17.8
"716",-85.25,39.25,17.7
"717",-84.75,39.25,17.8
"718",-84.25,39.25,17.8
"719",-83.75,39.25,17.5
"720",-83.25,39.25,17.6
"721",-82.75,39.25,17.8
"722",-82.25,39.25,18
"723",-81.75,39.25,18
"724",-81.25,39.25,17.9
"725",-80.75,39.25,17.5
"726",-80.25,39.25,16.8
"727",-79.75,39.25,16
"728",-79.25,39.25,15.8
"729",-78.75,39.25,16.6
"730",-78.25,39.25,17.3
"731",-77.75,39.25,17.6
"732",-77.25,39.25,17.7
"733",-76.75,39.25,17.8
"734",-76.25,39.25,17.9
"735",-75.75,39.25,17.8
"736",-75.25,39.25,17.3
"737",-74.75,39.25,16.4
"738",-74.25,39.25,15.3
"739",-73.75,39.25,14.4
"740",-73.25,39.25,14.2
"741",-91.25,39.75,18
"742",-90.75,39.75,18.1
"743",-90.25,39.75,18.1
"744",-89.75,39.75,18
"745",-89.25,39.75,18
"746",-88.75,39.75,17.9
"747",-88.25,39.75,17.9
"748",-87.75,39.75,17.9
"749",-87.25,39.75,17.7
"750",-86.75,39.75,17.6
"751",-86.25,39.75,17.5
"752",-85.75,39.75,17.3
"753",-85.25,39.75,17.2
"754",-84.75,39.75,17.2
"755",-84.25,39.75,17.3
"756",-83.75,39.75,17.1
"757",-83.25,39.75,17.2
"758",-82.75,39.75,17.3
"759",-82.25,39.75,17.4
"760",-81.75,39.75,17.5
"761",-81.25,39.75,17.4
"762",-80.75,39.75,17.1
"763",-80.25,39.75,16.8
"764",-79.75,39.75,16.2
"765",-79.25,39.75,15.8
"766",-78.75,39.75,16.1
"767",-78.25,39.75,16.7
"768",-77.75,39.75,16.9
"769",-77.25,39.75,17
"770",-76.75,39.75,17.2
"771",-76.25,39.75,17.3
"772",-75.75,39.75,17.4
"773",-75.25,39.75,17.2
"774",-74.75,39.75,16.7
"775",-74.25,39.75,15.8
"776",-73.75,39.75,14.4
"777",-73.25,39.75,13.7
"778",-91.25,40.25,17.8
"779",-90.75,40.25,17.7
"780",-90.25,40.25,17.8
"781",-89.75,40.25,17.7
"782",-89.25,40.25,17.6
"783",-88.75,40.25,17.5
"784",-88.25,40.25,17.5
"785",-87.75,40.25,17.4
"786",-87.25,40.25,17.4
"787",-86.75,40.25,17.2
"788",-86.25,40.25,17.1
"789",-85.75,40.25,17
"790",-85.25,40.25,16.9
"791",-84.75,40.25,16.9
"792",-84.25,40.25,16.9
"793",-83.75,40.25,16.8
"794",-83.25,40.25,16.8
"795",-82.75,40.25,16.7
"796",-82.25,40.25,16.8
"797",-81.75,40.25,16.9
"798",-81.25,40.25,16.8
"799",-80.75,40.25,16.7
"800",-80.25,40.25,16.7
"801",-79.75,40.25,16.3
"802",-79.25,40.25,15.8
"803",-78.75,40.25,15.5
"804",-78.25,40.25,16.1
"805",-77.75,40.25,16.4
"806",-77.25,40.25,16.6
"807",-76.75,40.25,16.8
"808",-76.25,40.25,16.7
"809",-75.75,40.25,16.7
"810",-75.25,40.25,16.7
"811",-74.75,40.25,16.5
"812",-74.25,40.25,15.9
"813",-73.75,40.25,14.6
"814",-73.25,40.25,13.8
"815",-91.25,40.75,17.4
"816",-90.75,40.75,17.3
"817",-90.25,40.75,17.3
"818",-89.75,40.75,17.2
"819",-89.25,40.75,17.1
"820",-88.75,40.75,17
"821",-88.25,40.75,17
"822",-87.75,40.75,17
"823",-87.25,40.75,17
"824",-86.75,40.75,16.9
"825",-86.25,40.75,16.8
"826",-85.75,40.75,16.7
"827",-85.25,40.75,16.6
"828",-84.75,40.75,16.7
"829",-84.25,40.75,16.7
"830",-83.75,40.75,16.6
"831",-83.25,40.75,16.5
"832",-82.75,40.75,16.3
"833",-82.25,40.75,16.2
"834",-81.75,40.75,16.3
"835",-81.25,40.75,16.3
"836",-80.75,40.75,16.4
"837",-80.25,40.75,16.3
"838",-79.75,40.75,16
"839",-79.25,40.75,15.6
"840",-78.75,40.75,15.1
"841",-78.25,40.75,15.4
"842",-77.75,40.75,15.7
"843",-77.25,40.75,15.9
"844",-76.75,40.75,16.1
"845",-76.25,40.75,15.9
"846",-75.75,40.75,15.8
"847",-75.25,40.75,15.9
"848",-74.75,40.75,16
"849",-74.25,40.75,15.8
"850",-73.75,40.75,15.2
"851",-73.25,40.75,14.4
"852",-91.25,41.25,17
"853",-90.75,41.25,16.9
"854",-90.25,41.25,16.8
"855",-89.75,41.25,16.7
"856",-89.25,41.25,16.6
"857",-88.75,41.25,16.5
"858",-88.25,41.25,16.4
"859",-87.75,41.25,16.2
"860",-87.25,41.25,16.1
"861",-86.75,41.25,16.1
"862",-86.25,41.25,16.2
"863",-85.75,41.25,16.1
"864",-85.25,41.25,16.1
"865",-84.75,41.25,16.2
"866",-84.25,41.25,16.3
"867",-83.75,41.25,16.4
"868",-83.25,41.25,16.2
"869",-82.75,41.25,15.8
"870",-82.25,41.25,15.5
"871",-81.75,41.25,15.4
"872",-81.25,41.25,15.8
"873",-80.75,41.25,15.9
"874",-80.25,41.25,15.6
"875",-79.75,41.25,15.3
"876",-79.25,41.25,15
"877",-78.75,41.25,14.6
"878",-78.25,41.25,14.6
"879",-77.75,41.25,14.8
"880",-77.25,41.25,14.9
"881",-76.75,41.25,15
"882",-76.25,41.25,15
"883",-75.75,41.25,14.8
"884",-75.25,41.25,15
"885",-74.75,41.25,15.2
"886",-74.25,41.25,15.4
"887",-73.75,41.25,15.5
"888",-73.25,41.25,15
"889",-91.25,41.75,16.4
"890",-90.75,41.75,16.3
"891",-90.25,41.75,16.2
"892",-89.75,41.75,16.1
"893",-89.25,41.75,15.9
"894",-88.75,41.75,15.8
"895",-88.25,41.75,15.6
"896",-87.75,41.75,14.6
"897",-87.25,41.75,13.9
"898",-86.75,41.75,13.9
