"","lon","lat","TEM"
"240",-82.75,32.75,18.6
"241",-82.25,32.75,18.7
"242",-81.75,32.75,18.9
"243",-81.25,32.75,19.1
"244",-80.75,32.75,19.4
"245",-80.25,32.75,19.7
"246",-79.75,32.75,20.2
"247",-79.25,32.75,20.9
"248",-78.75,32.75,21.7
"249",-78.25,32.75,22.2
"250",-77.75,32.75,22.7
"251",-77.25,32.75,0
"252",-76.75,32.75,0
"253",-76.25,32.75,0
"254",-75.75,32.75,0
"255",-75.25,32.75,0
"256",-74.75,32.75,0
"257",-74.25,32.75,0
"258",-73.75,32.75,0
"259",-73.25,32.75,0
"260",-91.25,33.25,18.4
"261",-90.75,33.25,18.3
"262",-90.25,33.25,18.1
"263",-89.75,33.25,18
"264",-89.25,33.25,17.9
"265",-88.75,33.25,18
"266",-88.25,33.25,17.9
"267",-87.75,33.25,17.8
"268",-87.25,33.25,17.6
"269",-86.75,33.25,17.5
"270",-86.25,33.25,17.3
"271",-85.75,33.25,17.2
"272",-85.25,33.25,17.2
"273",-84.75,33.25,17.3
"274",-84.25,33.25,17.4
"275",-83.75,33.25,17.7
"276",-83.25,33.25,18
"277",-82.75,33.25,18.1
"278",-82.25,33.25,18.3
"279",-81.75,33.25,18.4
"280",-81.25,33.25,18.4
"281",-80.75,33.25,18.6
"282",-80.25,33.25,18.8
"283",-79.75,33.25,19.1
"284",-79.25,33.25,19.6
"285",-78.75,33.25,20.4
"286",-78.25,33.25,21
"287",-77.75,33.25,21.6
"288",-77.25,33.25,0
"289",-76.75,33.25,0
"290",-76.25,33.25,0
"291",-75.75,33.25,0
"292",-75.25,33.25,0
"293",-74.75,33.25,0
"294",-74.25,33.25,0
"295",-73.75,33.25,0
"296",-73.25,33.25,0
"297",-91.25,33.75,18
"298",-90.75,33.75,18
"299",-90.25,33.75,17.8
"300",-89.75,33.75,17.6
"301",-89.25,33.75,17.5
"302",-88.75,33.75,17.5
"303",-88.25,33.75,17.5
"304",-87.75,33.75,17.2
"305",-87.25,33.75,17.1
"306",-86.75,33.75,17
"307",-86.25,33.75,16.9
"308",-85.75,33.75,16.7
"309",-85.25,33.75,16.7
"310",-84.75,33.75,16.7
"311",-84.25,33.75,16.7
"312",-83.75,33.75,17
"313",-83.25,33.75,17.3
"314",-82.75,33.75,17.6
"315",-82.25,33.75,17.8
"316",-81.75,33.75,17.9
"317",-81.25,33.75,17.8
"318",-80.75,33.75,18
"319",-80.25,33.75,18.1
"320",-79.75,33.75,18.3
"321",-79.25,33.75,18.5
"322",-78.75,33.75,18.9
"323",-78.25,33.75,19.3
"324",-77.75,33.75,20.1
"325",-77.25,33.75,0
"326",-76.75,33.75,0
"327",-76.25,33.75,0
"328",-75.75,33.75,0
"329",-75.25,33.75,0
"330",-74.75,33.75,0
"331",-74.25,33.75,0
"332",-73.75,33.75,0
"333",-73.25,33.75,0
"334",-91.25,34.25,17.6
"335",-90.75,34.25,17.6
"336",-90.25,34.25,17.4
"337",-89.75,34.25,17.2
"338",-89.25,34.25,17
"339",-88.75,34.25,17
"340",-88.25,34.25,16.9
"341",-87.75,34.25,16.6
"342",-87.25,34.25,16.4
"343",-86.75,34.25,16.4
"344",-86.25,34.25,16.3
"345",-85.75,34.25,16.3
"346",-85.25,34.25,16.4
"347",-84.75,34.25,16.2
"348",-84.25,34.25,15.8
"349",-83.75,34.25,16
"350",-83.25,34.25,16.5
"351",-82.75,34.25,16.9
"352",-82.25,34.25,17.2
"353",-81.75,34.25,17.3
"354",-81.25,34.25,17.4
"355",-80.75,34.25,17.6
"356",-80.25,34.25,17.6
"357",-79.75,34.25,17.7
"358",-79.25,34.25,17.7
"359",-78.75,34.25,17.8
"360",-78.25,34.25,18
"361",-77.75,34.25,18.7
"362",-77.25,34.25,19.5
"363",-76.75,34.25,20.3
"364",-76.25,34.25,21.2
"365",-75.75,34.25,21.8
"366",-75.25,34.25,22.1
"367",-74.75,34.25,22.1
"368",-74.25,34.25,0
"369",-73.75,34.25,0
"370",-73.25,34.25,0
"371",-91.25,34.75,17
"372",-90.75,34.75,17.1
"373",-90.25,34.75,16.9
"374",-89.75,34.75,16.7
"375",-89.25,34.75,16.5
"376",-88.75,34.75,16.5
"377",-88.25,34.75,16.4
"378",-87.75,34.75,16.1
"379",-87.25,34.75,15.9
"380",-86.75,34.75,15.8
"381",-86.25,34.75,15.7
"382",-85.75,34.75,15.5
"383",-85.25,34.75,15.8
"384",-84.75,34.75,15.6
"385",-84.25,34.75,14.7
"386",-83.75,34.75,14.5
"387",-83.25,34.75,14.9
"388",-82.75,34.75,15.5
"389",-82.25,34.75,16.1
"390",-81.75,34.75,16.6
"391",-81.25,34.75,16.8
"392",-80.75,34.75,16.9
"393",-80.25,34.75,17.1
"394",-79.75,34.75,17.2
"395",-79.25,34.75,17.1
"396",-78.75,34.75,17.1
"397",-78.25,34.75,17.1
"398",-77.75,34.75,17.5
"399",-77.25,34.75,18
"400",-76.75,34.75,18.7
"401",-76.25,34.75,19.7
"402",-75.75,34.75,20.7
"403",-75.25,34.75,21.4
"404",-74.75,34.75,21.7
"405",-74.25,34.75,0
"406",-73.75,34.75,0
"407",-73.25,34.75,0
"408",-91.25,35.25,16.5
"409",-90.75,35.25,16.5
"410",-90.25,35.25,16.5
"411",-89.75,35.25,16.3
"412",-89.25,35.25,16
"413",-88.75,35.25,15.9
"414",-88.25,35.25,16
"415",-87.75,35.25,15.7
"416",-87.25,35.25,15.4
"417",-86.75,35.25,15.3
"418",-86.25,35.25,15.2
"419",-85.75,35.25,14.8
"420",-85.25,35.25,15.1
"421",-84.75,35.25,15.2
"422",-84.25,35.25,14.6
"423",-83.75,35.25,13.3
"424",-83.25,35.25,13.2
"425",-82.75,35.25,13.7
"426",-82.25,35.25,14.6
"427",-81.75,35.25,15.5
"428",-81.25,35.25,15.9
"429",-80.75,35.25,16
"430",-80.25,35.25,16.3
"431",-79.75,35.25,16.5
"432",-79.25,35.25,16.5
"433",-78.75,35.25,16.5
"434",-78.25,35.25,16.4
"435",-77.75,35.25,16.6
"436",-77.25,35.25,16.9
"437",-76.75,35.25,17.5
"438",-76.25,35.25,18.2
"439",-75.75,35.25,19.1
"440",-75.25,35.25,20
"441",-74.75,35.25,20.9
"442",-74.25,35.25,0
"443",-73.75,35.25,0
"444",-73.25,35.25,0
"445",-91.25,35.75,15.9
"446",-90.75,35.75,16
"447",-90.25,35.75,16
"448",-89.75,35.75,15.9
"449",-89.25,35.75,15.7
"450",-88.75,35.75,15.4
"451",-88.25,35.75,15.7
"452",-87.75,35.75,15.4
"453",-87.25,35.75,15.1
"454",-86.75,35.75,15
"455",-86.25,35.75,14.9
"456",-85.75,35.75,14.5
"457",-85.25,35.75,14.3
"458",-84.75,35.75,14.5
"459",-84.25,35.75,14.6
"460",-83.75,35.75,13.8
"461",-83.25,35.75,13.2
"462",-82.75,35.75,12.9
"463",-82.25,35.75,13.1
"464",-81.75,35.75,13.9
"465",-81.25,35.75,14.9
"466",-80.75,35.75,15.2
"467",-80.25,35.75,15.4
"468",-79.75,35.75,15.6
"469",-79.25,35.75,15.8
"470",-78.75,35.75,15.9
"471",-78.25,35.75,16
"472",-77.75,35.75,16.1
"473",-77.25,35.75,16.3
"474",-76.75,35.75,16.6
"475",-76.25,35.75,17.1
"476",-75.75,35.75,17.6
"477",-75.25,35.75,18.5
"478",-74.75,35.75,19.5
"479",-74.25,35.75,0
"480",-73.75,35.75,0
"481",-73.25,35.75,0
"482",-91.25,36.25,15.2
"483",-90.75,36.25,15.4
"484",-90.25,36.25,15.4
"485",-89.75,36.25,15.4
"486",-89.25,36.25,15.3
"487",-88.75,36.25,15.1
"488",-88.25,36.25,15.3
"489",-87.75,36.25,15
"490",-87.25,36.25,14.8
"491",-86.75,36.25,14.7
"492",-86.25,36.25,14.6
"493",-85.75,36.25,14.4
"494",-85.25,36.25,13.9
"495",-84.75,36.25,13.8
"496",-84.25,36.25,13.9
"497",-83.75,36.25,14.1
"498",-83.25,36.25,13.7
"499",-82.75,36.25,13.1
"500",-82.25,36.25,12.6
"501",-81.75,36.25,12.2
"502",-81.25,36.25,13.2
"503",-80.75,36.25,13.9
"504",-80.25,36.25,14.4
"505",-79.75,36.25,14.8
"506",-79.25,36.25,15.1
"507",-78.75,36.25,15.4
"508",-78.25,36.25,15.6
"509",-77.75,36.25,15.7
"510",-77.25,36.25,15.9
"511",-76.75,36.25,16.1
"512",-76.25,36.25,16.4
"513",-75.75,36.25,16.6
"514",-75.25,36.25,17.2
"515",-74.75,36.25,18.1
"516",-74.25,36.25,0
"517",-73.75,36.25,0
"518",-73.25,36.25,0
"519",-91.25,36.75,14.5
"520",-90.75,36.75,14.7
"521",-90.25,36.75,14.8
"522",-89.75,36.75,14.9
"523",-89.25,36.75,14.8
"524",-88.75,36.75,14.6
"525",-88.25,36.75,14.7
"526",-87.75,36.75,14.6
"527",-87.25,36.75,14.4
"528",-86.75,36.75,14.3
"529",-86.25,36.75,14.1
"530",-85.75,36.75,14.1
"531",-85.25,36.75,13.8
"532",-84.75,36.75,13.6
"533",-84.25,36.75,13.5
"534",-83.75,36.75,13.5
"535",-83.25,36.75,13.2
"536",-82.75,36.75,12.9
"537",-82.25,36.75,12.3
"538",-81.75,36.75,11.7
"539",-81.25,36.75,11.6
"540",-80.75,36.75,12.5
"541",-80.25,36.75,13.3
"542",-79.75,36.75,14
"543",-79.25,36.75,14.6
"544",-78.75,36.75,14.9
"545",-78.25,36.75,15.1
"546",-77.75,36.75,15.3
"547",-77.25,36.75,15.5
"548",-76.75,36.75,15.7
"549",-76.25,36.75,15.9
"550",-75.75,36.75,15.9
"551",-75.25,36.75,16.3
"552",-74.75,36.75,17
"553",-74.25,36.75,0
"554",-73.75,36.75,0
"555",-73.25,36.75,0
"556",-91.25,37.25,13.7
"557",-90.75,37.25,14
"558",-90.25,37.25,14.1
"559",-89.75,37.25,14.2
"560",-89.25,37.25,14.2
"561",-88.75,37.25,14.2
"562",-88.25,37.25,14.2
"563",-87.75,37.25,14.1
"564",-87.25,37.25,14.1
"565",-86.75,37.25,13.9
"566",-86.25,37.25,13.8
"567",-85.75,37.25,13.7
"568",-85.25,37.25,13.6
"569",-84.75,37.25,13.4
"570",-84.25,37.25,13.4
"571",-83.75,37.25,13.3
"572",-83.25,37.25,13.1
"573",-82.75,37.25,12.8
"574",-82.25,37.25,12.6
"575",-81.75,37.25,12
"576",-81.25,37.25,11.2
"577",-80.75,37.25,11.7
"578",-80.25,37.25,12.3
"579",-79.75,37.25,13.1
"580",-79.25,37.25,13.8
"581",-78.75,37.25,14.3
"582",-78.25,37.25,14.7
"583",-77.75,37.25,14.9
"584",-77.25,37.25,15.1
"585",-76.75,37.25,15.3
"586",-76.25,37.25,15.5
"587",-75.75,37.25,15.5
"588",-75.25,37.25,15.6
"589",-74.75,37.25,16.1
"590",-74.25,37.25,0
"591",-73.75,37.25,0
"592",-73.25,37.25,0
"593",-91.25,37.75,13.4
"594",-90.75,37.75,13.5
"595",-90.25,37.75,13.6
"596",-89.75,37.75,13.7
"597",-89.25,37.75,13.8
"598",-88.75,37.75,13.7
"599",-88.25,37.75,13.7
"600",-87.75,37.75,13.7
"601",-87.25,37.75,13.7
"602",-86.75,37.75,13.6
"603",-86.25,37.75,13.5
"604",-85.75,37.75,13.4
"605",-85.25,37.75,13.2
"606",-84.75,37.75,13.1
"607",-84.25,37.75,13
"608",-83.75,37.75,13.1
"609",-83.25,37.75,13.1
"610",-82.75,37.75,13.2
"611",-82.25,37.75,13
"612",-81.75,37.75,12.5
"613",-81.25,37.75,11.6
"614",-80.75,37.75,11
"615",-80.25,37.75,11.2
"616",-79.75,37.75,11.8
"617",-79.25,37.75,12.6
"618",-78.75,37.75,13.5
"619",-78.25,37.75,14.1
"620",-77.75,37.75,14.4
"621",-77.25,37.75,14.6
"622",-76.75,37.75,14.9
"623",-76.25,37.75,15.1
"624",-75.75,37.75,15
"625",-75.25,37.75,14.9
"626",-74.75,37.75,15.3
"627",-74.25,37.75,0
"628",-73.75,37.75,0
"629",-73.25,37.75,0
"630",-91.25,38.25,13.3
"631",-90.75,38.25,13.4
"632",-90.25,38.25,13.4
"633",-89.75,38.25,13.4
"634",-89.25,38.25,13.3
"635",-88.75,38.25,13.3
"636",-88.25,38.25,13.3
"637",-87.75,38.25,13.3
"638",-87.25,38.25,13.2
"639",-86.75,38.25,13.2
"640",-86.25,38.25,13.1
"641",-85.75,38.25,13
"642",-85.25,38.25,12.9
"643",-84.75,38.25,12.8
"644",-84.25,38.25,12.8
"645",-83.75,38.25,12.8
"646",-83.25,38.25,12.9
"647",-82.75,38.25,13
"648",-82.25,38.25,13.1
"649",-81.75,38.25,12.8
"650",-81.25,38.25,12.3
"651",-80.75,38.25,11
"652",-80.25,38.25,10.3
"653",-79.75,38.25,10.3
"654",-79.25,38.25,11.1
"655",-78.75,38.25,12.3
"656",-78.25,38.25,13.3
"657",-77.75,38.25,13.8
"658",-77.25,38.25,14.1
"659",-76.75,38.25,14.4
"660",-76.25,38.25,14.6
"661",-75.75,38.25,14.4
"662",-75.25,38.25,14.3
"663",-74.75,38.25,14.5
"664",-74.25,38.25,0
"665",-73.75,38.25,0
"666",-73.25,38.25,0
"667",-91.25,38.75,13
"668",-90.75,38.75,13.1
"669",-90.25,38.75,13
"670",-89.75,38.75,12.9
"671",-89.25,38.75,12.8
"672",-88.75,38.75,12.7
"673",-88.25,38.75,12.7
"674",-87.75,38.75,12.7
"675",-87.25,38.75,12.7
"676",-86.75,38.75,12.6
"677",-86.25,38.75,12.6
"678",-85.75,38.75,12.4
"679",-85.25,38.75,12.4
"680",-84.75,38.75,12.5
"681",-84.25,38.75,12.5
"682",-83.75,38.75,12.3
"683",-83.25,38.75,12.5
"684",-82.75,38.75,12.7
"685",-82.25,38.75,12.8
"686",-81.75,38.75,12.8
"687",-81.25,38.75,12.5
"688",-80.75,38.75,11.8
"689",-80.25,38.75,10.6
"690",-79.75,38.75,10
"691",-79.25,38.75,10.3
"692",-78.75,38.75,11.4
"693",-78.25,38.75,12.5
"694",-77.75,38.75,13.1
"695",-77.25,38.75,13.4
"696",-76.75,38.75,13.7
"697",-76.25,38.75,13.9
"698",-75.75,38.75,13.8
"699",-75.25,38.75,13.8
"700",-74.75,38.75,13.9
"701",-74.25,38.75,14.2
"702",-73.75,38.75,14.6
"703",-73.25,38.75,15.1
"704",-91.25,39.25,12.5
"705",-90.75,39.25,12.6
"706",-90.25,39.25,12.5
"707",-89.75,39.25,12.4
"708",-89.25,39.25,12.3
"709",-88.75,39.25,12.2
"710",-88.25,39.25,12.2
"711",-87.75,39.25,12.2
"712",-87.25,39.25,12.2
"713",-86.75,39.25,12.1
"714",-86.25,39.25,12
"715",-85.75,39.25,11.8
"716",-85.25,39.25,11.8
"717",-84.75,39.25,11.9
"718",-84.25,39.25,12
"719",-83.75,39.25,11.7
"720",-83.25,39.25,11.9
"721",-82.75,39.25,12.1
"722",-82.25,39.25,12.3
"723",-81.75,39.25,12.3
"724",-81.25,39.25,12.1
"725",-80.75,39.25,11.9
"726",-80.25,39.25,11.1
"727",-79.75,39.25,10.4
"728",-79.25,39.25,10.2
"729",-78.75,39.25,11.1
"730",-78.25,39.25,11.9
"731",-77.75,39.25,12.3
"732",-77.25,39.25,12.5
"733",-76.75,39.25,12.8
"734",-76.25,39.25,13.1
"735",-75.75,39.25,13.2
"736",-75.25,39.25,13.2
"737",-74.75,39.25,13.2
"738",-74.25,39.25,13.4
"739",-73.75,39.25,13.8
"740",-73.25,39.25,14.2
"741",-91.25,39.75,12.1
"742",-90.75,39.75,12.1
"743",-90.25,39.75,12.1
"744",-89.75,39.75,12
"745",-89.25,39.75,11.8
"746",-88.75,39.75,11.7
"747",-88.25,39.75,11.8
"748",-87.75,39.75,11.7
"749",-87.25,39.75,11.6
"750",-86.75,39.75,11.5
"751",-86.25,39.75,11.4
"752",-85.75,39.75,11.2
"753",-85.25,39.75,11.1
"754",-84.75,39.75,11.2
"755",-84.25,39.75,11.3
"756",-83.75,39.75,11.2
"757",-83.25,39.75,11.4
"758",-82.75,39.75,11.5
"759",-82.25,39.75,11.6
"760",-81.75,39.75,11.7
"761",-81.25,39.75,11.6
"762",-80.75,39.75,11.4
"763",-80.25,39.75,11.1
"764",-79.75,39.75,10.5
"765",-79.25,39.75,10
"766",-78.75,39.75,10.5
"767",-78.25,39.75,11.1
"768",-77.75,39.75,11.4
"769",-77.25,39.75,11.6
"770",-76.75,39.75,11.9
"771",-76.25,39.75,12.1
"772",-75.75,39.75,12.4
"773",-75.25,39.75,12.4
"774",-74.75,39.75,12.5
"775",-74.25,39.75,12.7
"776",-73.75,39.75,13.2
"777",-73.25,39.75,13.5
"778",-91.25,40.25,11.7
"779",-90.75,40.25,11.6
"780",-90.25,40.25,11.6
"781",-89.75,40.25,11.5
"782",-89.25,40.25,11.4
"783",-88.75,40.25,11.2
"784",-88.25,40.25,11.2
"785",-87.75,40.25,11.2
"786",-87.25,40.25,11.2
"787",-86.75,40.25,11
"788",-86.25,40.25,10.9
"789",-85.75,40.25,10.8
"790",-85.25,40.25,10.7
"791",-84.75,40.25,10.8
"792",-84.25,40.25,10.9
"793",-83.75,40.25,10.8
"794",-83.25,40.25,10.8
"795",-82.75,40.25,10.8
"796",-82.25,40.25,10.9
"797",-81.75,40.25,11
"798",-81.25,40.25,10.9
"799",-80.75,40.25,10.9
"800",-80.25,40.25,10.9
"801",-79.75,40.25,10.5
"802",-79.25,40.25,10
"803",-78.75,40.25,9.7
"804",-78.25,40.25,10.3
"805",-77.75,40.25,10.6
"806",-77.25,40.25,10.9
"807",-76.75,40.25,11.2
"808",-76.25,40.25,11.2
"809",-75.75,40.25,11.4
"810",-75.25,40.25,11.6
"811",-74.75,40.25,11.9
"812",-74.25,40.25,12.2
"813",-73.75,40.25,12.6
"814",-73.25,40.25,12.7
"815",-91.25,40.75,11.1
"816",-90.75,40.75,11
"817",-90.25,40.75,11
"818",-89.75,40.75,10.9
"819",-89.25,40.75,10.8
"820",-88.75,40.75,10.7
"821",-88.25,40.75,10.8
"822",-87.75,40.75,10.8
"823",-87.25,40.75,10.8
"824",-86.75,40.75,10.7
"825",-86.25,40.75,10.6
"826",-85.75,40.75,10.5
"827",-85.25,40.75,10.5
"828",-84.75,40.75,10.6
"829",-84.25,40.75,10.6
"830",-83.75,40.75,10.6
"831",-83.25,40.75,10.5
"832",-82.75,40.75,10.4
"833",-82.25,40.75,10.4
"834",-81.75,40.75,10.4
"835",-81.25,40.75,10.4
"836",-80.75,40.75,10.5
"837",-80.25,40.75,10.4
"838",-79.75,40.75,10.1
"839",-79.25,40.75,9.7
"840",-78.75,40.75,9.2
"841",-78.25,40.75,9.5
"842",-77.75,40.75,9.9
"843",-77.25,40.75,10.2
"844",-76.75,40.75,10.4
"845",-76.25,40.75,10.2
"846",-75.75,40.75,10.2
"847",-75.25,40.75,10.5
"848",-74.75,40.75,10.9
"849",-74.25,40.75,11.3
"850",-73.75,40.75,11.7
"851",-73.25,40.75,11.9
"852",-91.25,41.25,10.6
"853",-90.75,41.25,10.5
"854",-90.25,41.25,10.4
"855",-89.75,41.25,10.3
"856",-89.25,41.25,10.3
"857",-88.75,41.25,10.3
"858",-88.25,41.25,10.3
"859",-87.75,41.25,10.4
"860",-87.25,41.25,10.4
"861",-86.75,41.25,10.4
"862",-86.25,41.25,10.3
"863",-85.75,41.25,10.2
"864",-85.25,41.25,10.1
"865",-84.75,41.25,10.2
"866",-84.25,41.25,10.3
"867",-83.75,41.25,10.4
"868",-83.25,41.25,10.5
"869",-82.75,41.25,10.4
"870",-82.25,41.25,10.4
"871",-81.75,41.25,10.3
"872",-81.25,41.25,10.1
"873",-80.75,41.25,10.1
"874",-80.25,41.25,9.8
"875",-79.75,41.25,9.4
"876",-79.25,41.25,9
"877",-78.75,41.25,8.6
"878",-78.25,41.25,8.7
"879",-77.75,41.25,8.8
"880",-77.25,41.25,9.1
"881",-76.75,41.25,9.2
"882",-76.25,41.25,9.1
"883",-75.75,41.25,9
"884",-75.25,41.25,9.2
"885",-74.75,41.25,9.7
"886",-74.25,41.25,10.1
"887",-73.75,41.25,10.6
"888",-73.25,41.25,10.9
"889",-91.25,41.75,9.9
"890",-90.75,41.75,9.8
"891",-90.25,41.75,9.8
"892",-89.75,41.75,9.7
"893",-89.25,41.75,9.6
"894",-88.75,41.75,9.6
"895",-88.25,41.75,9.7
