"","lon","lat","TEM"
"302",-88.75,33.75,28.1
"303",-88.25,33.75,27.8
"304",-87.75,33.75,27.4
"305",-87.25,33.75,27.1
"306",-86.75,33.75,27
"307",-86.25,33.75,26.8
"308",-85.75,33.75,26.7
"309",-85.25,33.75,26.7
"310",-84.75,33.75,26.6
"311",-84.25,33.75,26.6
"312",-83.75,33.75,26.8
"313",-83.25,33.75,27.1
"314",-82.75,33.75,27.4
"315",-82.25,33.75,27.5
"316",-81.75,33.75,27.4
"317",-81.25,33.75,27.3
"318",-80.75,33.75,27.4
"319",-80.25,33.75,27.4
"320",-79.75,33.75,27.3
"321",-79.25,33.75,27.2
"322",-78.75,33.75,27.1
"323",-78.25,33.75,27.2
"324",-77.75,33.75,27.3
"325",-77.25,33.75,0
"326",-76.75,33.75,0
"327",-76.25,33.75,0
"328",-75.75,33.75,0
"329",-75.25,33.75,0
"330",-74.75,33.75,0
"331",-74.25,33.75,0
"332",-73.75,33.75,0
"333",-73.25,33.75,0
"334",-91.25,34.25,28.6
"335",-90.75,34.25,28.5
"336",-90.25,34.25,28.3
"337",-89.75,34.25,28
"338",-89.25,34.25,27.8
"339",-88.75,34.25,27.9
"340",-88.25,34.25,27.5
"341",-87.75,34.25,27
"342",-87.25,34.25,26.7
"343",-86.75,34.25,26.7
"344",-86.25,34.25,26.5
"345",-85.75,34.25,26.5
"346",-85.25,34.25,26.6
"347",-84.75,34.25,26.3
"348",-84.25,34.25,25.8
"349",-83.75,34.25,25.9
"350",-83.25,34.25,26.4
"351",-82.75,34.25,26.9
"352",-82.25,34.25,27.1
"353",-81.75,34.25,27.2
"354",-81.25,34.25,27.3
"355",-80.75,34.25,27.3
"356",-80.25,34.25,27.3
"357",-79.75,34.25,27.1
"358",-79.25,34.25,27
"359",-78.75,34.25,26.8
"360",-78.25,34.25,26.9
"361",-77.75,34.25,27
"362",-77.25,34.25,27.1
"363",-76.75,34.25,27.3
"364",-76.25,34.25,27.6
"365",-75.75,34.25,27.8
"366",-75.25,34.25,27.8
"367",-74.75,34.25,27.8
"368",-74.25,34.25,0
"369",-73.75,34.25,0
"370",-73.25,34.25,0
"371",-91.25,34.75,28
"372",-90.75,34.75,28.1
"373",-90.25,34.75,28
"374",-89.75,34.75,27.8
"375",-89.25,34.75,27.5
"376",-88.75,34.75,27.5
"377",-88.25,34.75,27.2
"378",-87.75,34.75,26.7
"379",-87.25,34.75,26.4
"380",-86.75,34.75,26.3
"381",-86.25,34.75,26.1
"382",-85.75,34.75,25.9
"383",-85.25,34.75,26.2
"384",-84.75,34.75,25.8
"385",-84.25,34.75,24.7
"386",-83.75,34.75,24.3
"387",-83.25,34.75,24.8
"388",-82.75,34.75,25.4
"389",-82.25,34.75,26.1
"390",-81.75,34.75,26.6
"391",-81.25,34.75,26.9
"392",-80.75,34.75,26.9
"393",-80.25,34.75,27
"394",-79.75,34.75,27
"395",-79.25,34.75,26.8
"396",-78.75,34.75,26.6
"397",-78.25,34.75,26.5
"398",-77.75,34.75,26.6
"399",-77.25,34.75,26.8
"400",-76.75,34.75,27
"401",-76.25,34.75,27.1
"402",-75.75,34.75,27.4
"403",-75.25,34.75,27.6
"404",-74.75,34.75,27.7
"405",-74.25,34.75,0
"406",-73.75,34.75,0
"407",-73.25,34.75,0
"408",-91.25,35.25,27.3
"409",-90.75,35.25,27.5
"410",-90.25,35.25,27.6
"411",-89.75,35.25,27.4
"412",-89.25,35.25,27.1
"413",-88.75,35.25,26.9
"414",-88.25,35.25,27
"415",-87.75,35.25,26.5
"416",-87.25,35.25,26.1
"417",-86.75,35.25,25.9
"418",-86.25,35.25,25.6
"419",-85.75,35.25,25.2
"420",-85.25,35.25,25.5
"421",-84.75,35.25,25.5
"422",-84.25,35.25,24.6
"423",-83.75,35.25,23
"424",-83.25,35.25,22.9
"425",-82.75,35.25,23.4
"426",-82.25,35.25,24.4
"427",-81.75,35.25,25.5
"428",-81.25,35.25,26.1
"429",-80.75,35.25,26.2
"430",-80.25,35.25,26.5
"431",-79.75,35.25,26.6
"432",-79.25,35.25,26.5
"433",-78.75,35.25,26.3
"434",-78.25,35.25,26.2
"435",-77.75,35.25,26.2
"436",-77.25,35.25,26.4
"437",-76.75,35.25,26.6
"438",-76.25,35.25,26.8
"439",-75.75,35.25,26.9
"440",-75.25,35.25,27.1
"441",-74.75,35.25,27.3
"442",-74.25,35.25,0
"443",-73.75,35.25,0
"444",-73.25,35.25,0
"445",-91.25,35.75,26.7
"446",-90.75,35.75,26.9
"447",-90.25,35.75,27
"448",-89.75,35.75,26.9
"449",-89.25,35.75,26.8
"450",-88.75,35.75,26.5
"451",-88.25,35.75,26.8
"452",-87.75,35.75,26.4
"453",-87.25,35.75,26
"454",-86.75,35.75,25.8
"455",-86.25,35.75,25.5
"456",-85.75,35.75,24.9
"457",-85.25,35.75,24.7
"458",-84.75,35.75,24.8
"459",-84.25,35.75,24.9
"460",-83.75,35.75,23.8
"461",-83.25,35.75,23
"462",-82.75,35.75,22.7
"463",-82.25,35.75,23
"464",-81.75,35.75,23.9
"465",-81.25,35.75,25
"466",-80.75,35.75,25.5
"467",-80.25,35.75,25.7
"468",-79.75,35.75,25.9
"469",-79.25,35.75,26.1
"470",-78.75,35.75,26.1
"471",-78.25,35.75,26.1
"472",-77.75,35.75,26.1
"473",-77.25,35.75,26.2
"474",-76.75,35.75,26.4
"475",-76.25,35.75,26.5
"476",-75.75,35.75,26.5
"477",-75.25,35.75,26.5
"478",-74.75,35.75,26.8
"479",-74.25,35.75,0
"480",-73.75,35.75,0
"481",-73.25,35.75,0
"482",-91.25,36.25,26.3
"483",-90.75,36.25,26.3
"484",-90.25,36.25,26.2
"485",-89.75,36.25,26.3
"486",-89.25,36.25,26.4
"487",-88.75,36.25,26.3
"488",-88.25,36.25,26.5
"489",-87.75,36.25,26.2
"490",-87.25,36.25,25.9
"491",-86.75,36.25,25.6
"492",-86.25,36.25,25.3
"493",-85.75,36.25,24.9
"494",-85.25,36.25,24.3
"495",-84.75,36.25,24.1
"496",-84.25,36.25,24.3
"497",-83.75,36.25,24.5
"498",-83.25,36.25,23.8
"499",-82.75,36.25,23.2
"500",-82.25,36.25,22.5
"501",-81.75,36.25,22.2
"502",-81.25,36.25,23.3
"503",-80.75,36.25,24.2
"504",-80.25,36.25,24.8
"505",-79.75,36.25,25.3
"506",-79.25,36.25,25.7
"507",-78.75,36.25,25.9
"508",-78.25,36.25,26
"509",-77.75,36.25,26.1
"510",-77.25,36.25,26.2
"511",-76.75,36.25,26.3
"512",-76.25,36.25,26.3
"513",-75.75,36.25,26
"514",-75.25,36.25,26
"515",-74.75,36.25,26.2
"516",-74.25,36.25,0
"517",-73.75,36.25,0
"518",-73.25,36.25,0
"519",-91.25,36.75,25.8
"520",-90.75,36.75,25.8
"521",-90.25,36.75,25.9
"522",-89.75,36.75,26
"523",-89.25,36.75,26
"524",-88.75,36.75,25.9
"525",-88.25,36.75,26.1
"526",-87.75,36.75,25.8
"527",-87.25,36.75,25.5
"528",-86.75,36.75,25.3
"529",-86.25,36.75,24.9
"530",-85.75,36.75,24.7
"531",-85.25,36.75,24.3
"532",-84.75,36.75,24
"533",-84.25,36.75,23.9
"534",-83.75,36.75,24
"535",-83.25,36.75,23.5
"536",-82.75,36.75,23.1
"537",-82.25,36.75,22.4
"538",-81.75,36.75,21.7
"539",-81.25,36.75,21.7
"540",-80.75,36.75,22.7
"541",-80.25,36.75,23.7
"542",-79.75,36.75,24.6
"543",-79.25,36.75,25.3
"544",-78.75,36.75,25.6
"545",-78.25,36.75,25.9
"546",-77.75,36.75,26
"547",-77.25,36.75,26.2
"548",-76.75,36.75,26.2
"549",-76.25,36.75,26.1
"550",-75.75,36.75,25.7
"551",-75.25,36.75,25.7
"552",-74.75,36.75,25.8
"553",-74.25,36.75,0
"554",-73.75,36.75,0
"555",-73.25,36.75,0
"556",-91.25,37.25,25.3
"557",-90.75,37.25,25.5
"558",-90.25,37.25,25.6
"559",-89.75,37.25,25.6
"560",-89.25,37.25,25.6
"561",-88.75,37.25,25.6
"562",-88.25,37.25,25.5
"563",-87.75,37.25,25.4
"564",-87.25,37.25,25.2
"565",-86.75,37.25,25
"566",-86.25,37.25,24.8
"567",-85.75,37.25,24.6
"568",-85.25,37.25,24.3
"569",-84.75,37.25,24.1
"570",-84.25,37.25,24
"571",-83.75,37.25,23.9
"572",-83.25,37.25,23.5
"573",-82.75,37.25,23.2
"574",-82.25,37.25,22.9
"575",-81.75,37.25,22.3
"576",-81.25,37.25,21.5
"577",-80.75,37.25,22.1
"578",-80.25,37.25,22.9
"579",-79.75,37.25,23.8
"580",-79.25,37.25,24.7
"581",-78.75,37.25,25.3
"582",-78.25,37.25,25.6
"583",-77.75,37.25,25.9
"584",-77.25,37.25,26.1
"585",-76.75,37.25,26.1
"586",-76.25,37.25,26.1
"587",-75.75,37.25,25.6
"588",-75.25,37.25,25.5
"589",-74.75,37.25,25.5
"590",-74.25,37.25,0
"591",-73.75,37.25,0
"592",-73.25,37.25,0
"593",-91.25,37.75,25.1
"594",-90.75,37.75,25.3
"595",-90.25,37.75,25.3
"596",-89.75,37.75,25.2
"597",-89.25,37.75,25.1
"598",-88.75,37.75,25.1
"599",-88.25,37.75,25
"600",-87.75,37.75,24.9
"601",-87.25,37.75,24.8
"602",-86.75,37.75,24.8
"603",-86.25,37.75,24.9
"604",-85.75,37.75,24.6
"605",-85.25,37.75,24.3
"606",-84.75,37.75,24
"607",-84.25,37.75,23.9
"608",-83.75,37.75,24
"609",-83.25,37.75,23.9
"610",-82.75,37.75,23.9
"611",-82.25,37.75,23.7
"612",-81.75,37.75,23.2
"613",-81.25,37.75,22.2
"614",-80.75,37.75,21.7
"615",-80.25,37.75,22
"616",-79.75,37.75,22.7
"617",-79.25,37.75,23.6
"618",-78.75,37.75,24.6
"619",-78.25,37.75,25.3
"620",-77.75,37.75,25.7
"621",-77.25,37.75,25.8
"622",-76.75,37.75,25.9
"623",-76.25,37.75,26.1
"624",-75.75,37.75,25.6
"625",-75.25,37.75,25.3
"626",-74.75,37.75,25.1
"627",-74.25,37.75,0
"628",-73.75,37.75,0
"629",-73.25,37.75,0
"630",-91.25,38.25,25.1
"631",-90.75,38.25,25.2
"632",-90.25,38.25,25.1
"633",-89.75,38.25,24.9
"634",-89.25,38.25,24.7
"635",-88.75,38.25,24.6
"636",-88.25,38.25,24.5
"637",-87.75,38.25,24.4
"638",-87.25,38.25,24.4
"639",-86.75,38.25,24.6
"640",-86.25,38.25,24.8
"641",-85.75,38.25,24.4
"642",-85.25,38.25,24.2
"643",-84.75,38.25,24.1
"644",-84.25,38.25,24.1
"645",-83.75,38.25,24.1
"646",-83.25,38.25,24.1
"647",-82.75,38.25,24.2
"648",-82.25,38.25,24.2
"649",-81.75,38.25,23.9
"650",-81.25,38.25,23.3
"651",-80.75,38.25,21.9
"652",-80.25,38.25,21
"653",-79.75,38.25,21.2
"654",-79.25,38.25,22.1
"655",-78.75,38.25,23.5
"656",-78.25,38.25,24.6
"657",-77.75,38.25,25.2
"658",-77.25,38.25,25.5
"659",-76.75,38.25,25.7
"660",-76.25,38.25,25.9
"661",-75.75,38.25,25.5
"662",-75.25,38.25,25
"663",-74.75,38.25,24.8
"664",-74.25,38.25,0
"665",-73.75,38.25,0
"666",-73.25,38.25,0
"667",-91.25,38.75,24.9
"668",-90.75,38.75,24.9
"669",-90.25,38.75,24.7
"670",-89.75,38.75,24.4
"671",-89.25,38.75,24.1
"672",-88.75,38.75,24.1
"673",-88.25,38.75,24
"674",-87.75,38.75,23.9
"675",-87.25,38.75,24
"676",-86.75,38.75,24.3
"677",-86.25,38.75,24.4
"678",-85.75,38.75,24
"679",-85.25,38.75,23.9
"680",-84.75,38.75,24.1
"681",-84.25,38.75,24.1
"682",-83.75,38.75,23.9
"683",-83.25,38.75,24.1
"684",-82.75,38.75,24.3
"685",-82.25,38.75,24.5
"686",-81.75,38.75,24.3
"687",-81.25,38.75,23.9
"688",-80.75,38.75,23
"689",-80.25,38.75,21.5
"690",-79.75,38.75,20.8
"691",-79.25,38.75,21.3
"692",-78.75,38.75,22.7
"693",-78.25,38.75,24
"694",-77.75,38.75,24.7
"695",-77.25,38.75,25.1
"696",-76.75,38.75,25.2
"697",-76.25,38.75,25.4
"698",-75.75,38.75,25.2
"699",-75.25,38.75,24.8
"700",-74.75,38.75,24.6
"701",-74.25,38.75,24.5
"702",-73.75,38.75,24.7
"703",-73.25,38.75,24.7
"704",-91.25,39.25,24.5
"705",-90.75,39.25,24.5
"706",-90.25,39.25,24.2
"707",-89.75,39.25,24
"708",-89.25,39.25,23.7
"709",-88.75,39.25,23.6
"710",-88.25,39.25,23.8
"711",-87.75,39.25,23.7
"712",-87.25,39.25,23.7
"713",-86.75,39.25,23.8
"714",-86.25,39.25,23.8
"715",-85.75,39.25,23.4
"716",-85.25,39.25,23.4
"717",-84.75,39.25,23.6
"718",-84.25,39.25,23.7
"719",-83.75,39.25,23.2
"720",-83.25,39.25,23.7
"721",-82.75,39.25,24
"722",-82.25,39.25,24.2
"723",-81.75,39.25,24.2
"724",-81.25,39.25,23.8
"725",-80.75,39.25,23.4
"726",-80.25,39.25,22.5
"727",-79.75,39.25,21.5
"728",-79.25,39.25,21.4
"729",-78.75,39.25,22.6
"730",-78.25,39.25,23.6
"731",-77.75,39.25,24.2
"732",-77.25,39.25,24.4
"733",-76.75,39.25,24.5
"734",-76.25,39.25,24.7
"735",-75.75,39.25,24.7
"736",-75.25,39.25,24.4
"737",-74.75,39.25,24.2
"738",-74.25,39.25,24.1
"739",-73.75,39.25,24.3
"740",-73.25,39.25,24.4
"741",-91.25,39.75,24.2
"742",-90.75,39.75,24.2
"743",-90.25,39.75,24
"744",-89.75,39.75,23.8
"745",-89.25,39.75,23.6
"746",-88.75,39.75,23.4
"747",-88.25,39.75,23.7
"748",-87.75,39.75,23.6
"749",-87.25,39.75,23.3
"750",-86.75,39.75,23.1
"751",-86.25,39.75,23
"752",-85.75,39.75,22.8
"753",-85.25,39.75,22.8
"754",-84.75,39.75,22.9
"755",-84.25,39.75,23.1
"756",-83.75,39.75,22.9
"757",-83.25,39.75,23.2
"758",-82.75,39.75,23.5
"759",-82.25,39.75,23.7
"760",-81.75,39.75,23.8
"761",-81.25,39.75,23.6
"762",-80.75,39.75,23.3
"763",-80.25,39.75,22.8
"764",-79.75,39.75,22
"765",-79.25,39.75,21.5
"766",-78.75,39.75,22.1
"767",-78.25,39.75,23
"768",-77.75,39.75,23.4
"769",-77.25,39.75,23.5
"770",-76.75,39.75,23.7
"771",-76.25,39.75,23.9
"772",-75.75,39.75,24.1
"773",-75.25,39.75,24
"774",-74.75,39.75,23.8
"775",-74.25,39.75,23.8
"776",-73.75,39.75,24
"777",-73.25,39.75,24
"778",-91.25,40.25,24.1
"779",-90.75,40.25,23.9
"780",-90.25,40.25,23.9
"781",-89.75,40.25,23.7
"782",-89.25,40.25,23.4
"783",-88.75,40.25,23.1
"784",-88.25,40.25,23.2
"785",-87.75,40.25,23.1
"786",-87.25,40.25,22.9
"787",-86.75,40.25,22.7
"788",-86.25,40.25,22.5
"789",-85.75,40.25,22.5
"790",-85.25,40.25,22.5
"791",-84.75,40.25,22.6
"792",-84.25,40.25,22.7
"793",-83.75,40.25,22.6
"794",-83.25,40.25,22.8
"795",-82.75,40.25,22.8
"796",-82.25,40.25,23.1
"797",-81.75,40.25,23.3
"798",-81.25,40.25,23.2
"799",-80.75,40.25,23.1
"800",-80.25,40.25,22.8
"801",-79.75,40.25,22.3
"802",-79.25,40.25,21.6
"803",-78.75,40.25,21.4
"804",-78.25,40.25,22.2
"805",-77.75,40.25,22.6
"806",-77.25,40.25,22.9
"807",-76.75,40.25,23.1
"808",-76.25,40.25,23.1
"809",-75.75,40.25,23.3
"810",-75.25,40.25,23.5
"811",-74.75,40.25,23.6
"812",-74.25,40.25,23.7
"813",-73.75,40.25,23.7
"814",-73.25,40.25,23.7
"815",-91.25,40.75,23.8
"816",-90.75,40.75,23.6
"817",-90.25,40.75,23.5
"818",-89.75,40.75,23.3
"819",-89.25,40.75,23.1
"820",-88.75,40.75,22.8
"821",-88.25,40.75,22.9
"822",-87.75,40.75,22.9
"823",-87.25,40.75,22.8
"824",-86.75,40.75,22.6
"825",-86.25,40.75,22.4
"826",-85.75,40.75,22.4
"827",-85.25,40.75,22.4
"828",-84.75,40.75,22.5
"829",-84.25,40.75,22.6
"830",-83.75,40.75,22.5
"831",-83.25,40.75,22.5
"832",-82.75,40.75,22.4
"833",-82.25,40.75,22.5
"834",-81.75,40.75,22.8
"835",-81.25,40.75,22.8
"836",-80.75,40.75,22.8
"837",-80.25,40.75,22.6
"838",-79.75,40.75,22.1
"839",-79.25,40.75,21.6
"840",-78.75,40.75,21
"841",-78.25,40.75,21.5
"842",-77.75,40.75,21.9
"843",-77.25,40.75,22.2
"844",-76.75,40.75,22.5
"845",-76.25,40.75,22.1
"846",-75.75,40.75,22.1
"847",-75.25,40.75,22.4
"848",-74.75,40.75,22.9
"849",-74.25,40.75,23.3
"850",-73.75,40.75,23.5
"851",-73.25,40.75,23.5
"852",-91.25,41.25,23.5
"853",-90.75,41.25,23.3
"854",-90.25,41.25,23.1
"855",-89.75,41.25,22.9
"856",-89.25,41.25,22.7
"857",-88.75,41.25,22.6
"858",-88.25,41.25,22.6
"859",-87.75,41.25,22.7
"860",-87.25,41.25,22.8
"861",-86.75,41.25,22.7
"862",-86.25,41.25,22.4
"863",-85.75,41.25,22.3
"864",-85.25,41.25,22.2
"865",-84.75,41.25,22.3
"866",-84.25,41.25,22.5
"867",-83.75,41.25,22.7
"868",-83.25,41.25,22.7
"869",-82.75,41.25,22.6
"870",-82.25,41.25,22.6
"871",-81.75,41.25,22.6
"872",-81.25,41.25,22.4
"873",-80.75,41.25,22.5
"874",-80.25,41.25,22.1
"875",-79.75,41.25,21.5
"876",-79.25,41.25,21
"877",-78.75,41.25,20.6
"878",-78.25,41.25,20.6
"879",-77.75,41.25,20.8
"880",-77.25,41.25,21.1
"881",-76.75,41.25,21.2
"882",-76.25,41.25,21
"883",-75.75,41.25,20.8
"884",-75.25,41.25,21.2
"885",-74.75,41.25,21.7
"886",-74.25,41.25,22.3
"887",-73.75,41.25,22.9
"888",-73.25,41.25,22.9
"889",-91.25,41.75,22.8
"890",-90.75,41.75,22.7
"891",-90.25,41.75,22.6
"892",-89.75,41.75,22.4
"893",-89.25,41.75,22.2
"894",-88.75,41.75,22
"895",-88.25,41.75,22.4
"896",-87.75,41.75,22.6
"897",-87.25,41.75,22.7
