-84.75 31.75 22.9
-84.25 31.75 22.8
-83.75 31.75 22.8
-83.25 31.75 23
-82.75 31.75 23.3
-82.25 31.75 23.7
-81.75 31.75 24
-81.25 31.75 24.1
-80.75 31.75 23.5
-80.25 31.75 23.5
-79.75 31.75 24
-79.25 31.75 24.4
-78.75 31.75 24.7
-78.25 31.75 24.7
-77.75 31.75 24.6
-77.25 31.75 0
-76.75 31.75 0
-76.25 31.75 0
-75.75 31.75 0
-75.25 31.75 0
-74.75 31.75 0
-74.25 31.75 0
-73.75 31.75 0
-73.25 31.75 0
-91.25 32.25 23.1
-90.75 32.25 22.8
-90.25 32.25 22.5
-89.75 32.25 22.3
-89.25 32.25 22.4
-88.75 32.25 22.4
-88.25 32.25 22.5
-87.75 32.25 22.5
-87.25 32.25 22.5
-86.75 32.25 22.5
-86.25 32.25 22.5
-85.75 32.25 22.5
-85.25 32.25 22.6
-84.75 32.25 22.5
-84.25 32.25 22.4
-83.75 32.25 22.5
-83.25 32.25 22.8
-82.75 32.25 23
-82.25 32.25 23.3
-81.75 32.25 23.5
-81.25 32.25 24
-80.75 32.25 23.6
-80.25 32.25 23.4
-79.75 32.25 23.4
-79.25 32.25 23.8
-78.75 32.25 24.2
-78.25 32.25 24.4
-77.75 32.25 24.5
-77.25 32.25 0
-76.75 32.25 0
-76.25 32.25 0
-75.75 32.25 0
-75.25 32.25 0
-74.75 32.25 0
-74.25 32.25 0
-73.75 32.25 0
-73.25 32.25 0
-91.25 32.75 22.9
-90.75 32.75 22.5
-90.25 32.75 22.2
-89.75 32.75 22.1
-89.25 32.75 22.1
-88.75 32.75 22.2
-88.25 32.75 22.2
-87.75 32.75 22.1
-87.25 32.75 22
-86.75 32.75 21.9
-86.25 32.75 21.8
-85.75 32.75 21.9
-85.25 32.75 22
-84.75 32.75 22
-84.25 32.75 22.1
-83.75 32.75 22.3
-83.25 32.75 22.6
-82.75 32.75 22.8
-82.25 32.75 22.9
-81.75 32.75 23
-81.25 32.75 23.4
-80.75 32.75 23.5
-80.25 32.75 23.4
-79.75 32.75 23.2
-79.25 32.75 23.1
-78.75 32.75 23.4
-78.25 32.75 23.7
-77.75 32.75 24
-77.25 32.75 0
-76.75 32.75 0
-76.25 32.75 0
-75.75 32.75 0
-75.25 32.75 0
-74.75 32.75 0
-74.25 32.75 0
-73.75 32.75 0
-73.25 32.75 0
-91.25 33.25 22.6
-90.75 33.25 22.4
-90.25 33.25 22.1
-89.75 33.25 21.9
-89.25 33.25 21.8
-88.75 33.25 22
-88.25 33.25 21.8
-87.75 33.25 21.7
-87.25 33.25 21.5
-86.75 33.25 21.4
-86.25 33.25 21.3
-85.75 33.25 21.3
-85.25 33.25 21.4
-84.75 33.25 21.4
-84.25 33.25 21.5
-83.75 33.25 21.9
-83.25 33.25 22.2
-82.75 33.25 22.4
-82.25 33.25 22.5
-81.75 33.25 22.6
-81.25 33.25 22.6
-80.75 33.25 23
-80.25 33.25 23.2
-79.75 33.25 23.1
-79.25 33.25 23
-78.75 33.25 22.8
-78.25 33.25 22.9
-77.75 33.25 23.3
-77.25 33.25 0
-76.75 33.25 0
-76.25 33.25 0
-75.75 33.25 0
-75.25 33.25 0
-74.75 33.25 0
-74.25 33.25 0
-73.75 33.25 0
-73.25 33.25 0
-91.25 33.75 22.3
-90.75 33.75 22.1
-90.25 33.75 21.9
-89.75 33.75 21.7
-89.25 33.75 21.6
-88.75 33.75 21.6
-88.25 33.75 21.4
-87.75 33.75 21.2
-87.25 33.75 21.1
-86.75 33.75 21.1
-86.25 33.75 21
-85.75 33.75 20.9
-85.25 33.75 21
-84.75 33.75 20.9
-84.25 33.75 20.8
-83.75 33.75 21.2
-83.25 33.75 21.6
-82.75 33.75 21.9
-82.25 33.75 22.2
-81.75 33.75 22.2
-81.25 33.75 22.2
-80.75 33.75 22.5
-80.25 33.75 22.6
-79.75 33.75 22.7
-79.25 33.75 22.7
-78.75 33.75 22.5
-78.25 33.75 22.4
-77.75 33.75 22.5
-77.25 33.75 0
-76.75 33.75 0
-76.25 33.75 0
-75.75 33.75 0
-75.25 33.75 0
-74.75 33.75 0
-74.25 33.75 0
-73.75 33.75 0
-73.25 33.75 0
-91.25 34.25 21.9
-90.75 34.25 21.9
-90.25 34.25 21.6
-89.75 34.25 21.4
-89.25 34.25 21.3
-88.75 34.25 21.1
-88.25 34.25 21
-87.75 34.25 20.7
-87.25 34.25 20.6
-86.75 34.25 20.7
-86.25 34.25 20.6
-85.75 34.25 20.6
-85.25 34.25 20.8
-84.75 34.25 20.5
-84.25 34.25 20
-83.75 34.25 20.2
-83.25 34.25 20.8
-82.75 34.25 21.2
-82.25 34.25 21.6
-81.75 34.25 21.8
-81.25 34.25 22
-80.75 34.25 22.2
-80.25 34.25 22.3
-79.75 34.25 22.4
-79.25 34.25 22.4
-78.75 34.25 22.3
-78.25 34.25 22.4
-77.75 34.25 22.2
-77.25 34.25 22.2
-76.75 34.25 22.4
-76.25 34.25 22.9
-75.75 34.25 23.4
-75.25 34.25 23.5
-74.75 34.25 23.2
-74.25 34.25 0
-73.75 34.25 0
-73.25 34.25 0
-91.25 34.75 21.4
-90.75 34.75 21.5
-90.25 34.75 21.4
-89.75 34.75 21.1
-89.25 34.75 21
-88.75 34.75 20.9
-88.25 34.75 20.8
-87.75 34.75 20.4
-87.25 34.75 20.2
-86.75 34.75 20.2
-86.25 34.75 20.1
-85.75 34.75 20
-85.25 34.75 20.3
-84.75 34.75 20
-84.25 34.75 19
-83.75 34.75 18.7
-83.25 34.75 19.2
-82.75 34.75 19.8
-82.25 34.75 20.5
-81.75 34.75 21
-81.25 34.75 21.3
-80.75 34.75 21.6
-80.25 34.75 21.9
-79.75 34.75 22
-79.25 34.75 21.9
-78.75 34.75 21.9
-78.25 34.75 21.9
-77.75 34.75 21.9
-77.25 34.75 21.9
-76.75 34.75 22
-76.25 34.75 22.1
-75.75 34.75 22.5
-75.25 34.75 22.9
-74.75 34.75 23.1
-74.25 34.75 0
-73.75 34.75 0
-73.25 34.75 0
-91.25 35.25 21
-90.75 35.25 21.1
-90.25 35.25 21.1
-89.75 35.25 20.9
-89.25 35.25 20.7
-88.75 35.25 20.6
-88.25 35.25 20.6
-87.75 35.25 20.3
-87.25 35.25 20
-86.75 35.25 19.9
-86.25 35.25 19.7
-85.75 35.25 19.4
-85.25 35.25 19.7
-84.75 35.25 19.7
-84.25 35.25 19
-83.75 35.25 17.7
-83.25 35.25 17.6
-82.75 35.25 18
-82.25 35.25 18.9
-81.75 35.25 19.9
-81.25 35.25 20.4
-80.75 35.25 20.6
-80.25 35.25 21.1
-79.75 35.25 21.4
-79.25 35.25 21.4
-78.75 35.25 21.3
-78.25 35.25 21.2
-77.75 35.25 21.3
-77.25 35.25 21.5
-76.75 35.25 21.6
-76.25 35.25 21.5
-75.75 35.25 21.5
-75.25 35.25 21.8
-74.75 35.25 22.4
-74.25 35.25 0
-73.75 35.25 0
-73.25 35.25 0
-91.25 35.75 20.6
-90.75 35.75 20.7
-90.25 35.75 20.8
-89.75 35.75 20.7
-89.25 35.75 20.5
-88.75 35.75 20.2
-88.25 35.75 20.4
-87.75 35.75 20.1
-87.25 35.75 19.8
-86.75 35.75 19.7
-86.25 35.75 19.6
-85.75 35.75 19.2
-85.25 35.75 19.1
-84.75 35.75 19.2
-84.25 35.75 19.3
-83.75 35.75 18.4
-83.25 35.75 17.7
-82.75 35.75 17.4
-82.25 35.75 17.7
-81.75 35.75 18.5
-81.25 35.75 19.4
-80.75 35.75 19.8
-80.25 35.75 20.1
-79.75 35.75 20.4
-79.25 35.75 20.6
-78.75 35.75 20.8
-78.25 35.75 20.8
-77.75 35.75 20.8
-77.25 35.75 20.9
-76.75 35.75 21.1
-76.25 35.75 21.1
-75.75 35.75 20.5
-75.25 35.75 20.3
-74.75 35.75 20.9
-74.25 35.75 0
-73.75 35.75 0
-73.25 35.75 0
-91.25 36.25 20
-90.75 36.25 20.3
-90.25 36.25 20.4
-89.75 36.25 20.4
-89.25 36.25 20.3
-88.75 36.25 19.9
-88.25 36.25 20.2
-87.75 36.25 20
-87.25 36.25 19.7
-86.75 36.25 19.6
-86.25 36.25 19.5
-85.75 36.25 19.4
-85.25 36.25 18.9
-84.75 36.25 18.6
-84.25 36.25 18.8
-83.75 36.25 18.9
-83.25 36.25 18.4
-82.75 36.25 17.8
-82.25 36.25 17.3
-81.75 36.25 17
-81.25 36.25 18
-80.75 36.25 18.6
-80.25 36.25 19.1
-79.75 36.25 19.5
-79.25 36.25 19.9
-78.75 36.25 20.2
-78.25 36.25 20.4
-77.75 36.25 20.5
-77.25 36.25 20.5
-76.75 36.25 20.6
-76.25 36.25 20.6
-75.75 36.25 19.4
-75.25 36.25 18.8
-74.75 36.25 19.2
-74.25 36.25 0
-73.75 36.25 0
-73.25 36.25 0
-91.25 36.75 19.4
-90.75 36.75 19.7
-90.25 36.75 19.9
-89.75 36.75 20
-89.25 36.75 20
-88.75 36.75 19.7
-88.25 36.75 19.9
-87.75 36.75 19.7
-87.25 36.75 19.5
-86.75 36.75 19.4
-86.25 36.75 19.3
-85.75 36.75 19.2
-85.25 36.75 19
-84.75 36.75 18.7
-84.25 36.75 18.5
-83.75 36.75 18.5
-83.25 36.75 18.1
-82.75 36.75 17.7
-82.25 36.75 17.2
-81.75 36.75 16.6
-81.25 36.75 16.6
-80.75 36.75 17.4
-80.25 36.75 18.1
-79.75 36.75 18.9
-79.25 36.75 19.5
-78.75 36.75 19.8
-78.25 36.75 20.1
-77.75 36.75 20.3
-77.25 36.75 20.3
-76.75 36.75 20.3
-76.25 36.75 20
-75.75 36.75 18.6
-75.25 36.75 17.8
-74.75 36.75 17.9
-74.25 36.75 0
-73.75 36.75 0
-73.25 36.75 0
-91.25 37.25 18.8
-90.75 37.25 19
-90.25 37.25 19.2
-89.75 37.25 19.4
-89.25 37.25 19.5
-88.75 37.25 19.4
-88.25 37.25 19.5
-87.75 37.25 19.5
-87.25 37.25 19.4
-86.75 37.25 19.3
-86.25 37.25 19.2
-85.75 37.25 19.1
-85.25 37.25 18.9
-84.75 37.25 18.7
-84.25 37.25 18.6
-83.75 37.25 18.4
-83.25 37.25 18.2
-82.75 37.25 17.9
-82.25 37.25 17.6
-81.75 37.25 17
-81.25 37.25 16.3
-80.75 37.25 16.7
-80.25 37.25 17.3
-79.75 37.25 18.1
-79.25 37.25 18.9
-78.75 37.25 19.4
-78.25 37.25 19.8
-77.75 37.25 20
-77.25 37.25 20
-76.75 37.25 20
-76.25 37.25 19.6
-75.75 37.25 18.3
-75.25 37.25 17.2
-74.75 37.25 16.9
-74.25 37.25 0
-73.75 37.25 0
-73.25 37.25 0
-91.25 37.75 18.5
-90.75 37.75 18.7
-90.25 37.75 18.9
-89.75 37.75 19
-89.25 37.75 19.2
-88.75 37.75 19.2
-88.25 37.75 19.2
-87.75 37.75 19.3
-87.25 37.75 19.3
-86.75 37.75 19.2
-86.25 37.75 19.1
-85.75 37.75 19
-85.25 37.75 18.8
-84.75 37.75 18.5
-84.25 37.75 18.4
-83.75 37.75 18.4
-83.25 37.75 18.4
-82.75 37.75 18.4
-82.25 37.75 18.2
-81.75 37.75 17.6
-81.25 37.75 16.8
-80.75 37.75 16.3
-80.25 37.75 16.4
-79.75 37.75 17
-79.25 37.75 17.7
-78.75 37.75 18.6
-78.25 37.75 19.3
-77.75 37.75 19.6
-77.25 37.75 19.6
-76.75 37.75 19.6
-76.25 37.75 19.3
-75.75 37.75 18.4
-75.25 37.75 17.1
-74.75 37.75 16.2
-74.25 37.75 0
-73.75 37.75 0
-73.25 37.75 0
-91.25 38.25 18.6
-90.75 38.25 18.8
-90.25 38.25 18.9
-89.75 38.25 18.9
-89.25 38.25 19
-88.75 38.25 19
-88.25 38.25 19
-87.75 38.25 19
-87.25 38.25 19
-86.75 38.25 18.9
-86.25 38.25 18.7
-85.75 38.25 18.6
-85.25 38.25 18.5
-84.75 38.25 18.4
-84.25 38.25 18.3
-83.75 38.25 18.3
-83.25 38.25 18.3
-82.75 38.25 18.4
-82.25 38.25 18.4
-81.75 38.25 18.2
-81.25 38.25 17.7
-80.75 38.25 16.5
-80.25 38.25 15.8
-79.75 38.25 15.8
-79.25 38.25 16.4
-78.75 38.25 17.5
-78.25 38.25 18.6
-77.75 38.25 19
-77.25 38.25 19.1
-76.75 38.25 19.1
-76.25 38.25 18.9
-75.75 38.25 18.5
-75.25 38.25 17.2
-74.75 38.25 16
-74.25 38.25 0
-73.75 38.25 0
-73.25 38.25 0
-91.25 38.75 18.5
-90.75 38.75 18.6
-90.25 38.75 18.7
-89.75 38.75 18.7
-89.25 38.75 18.6
-88.75 38.75 18.6
-88.25 38.75 18.7
-87.75 38.75 18.7
-87.25 38.75 18.6
-86.75 38.75 18.5
-86.25 38.75 18.4
-85.75 38.75 18.2
-85.25 38.75 18.2
-84.75 38.75 18.2
-84.25 38.75 18.2
-83.75 38.75 18
-83.25 38.75 18
-82.75 38.75 18.2
-82.25 38.75 18.4
-81.75 38.75 18.3
-81.25 38.75 18.1
-80.75 38.75 17.3
-80.25 38.75 16.2
-79.75 38.75 15.5
-79.25 38.75 15.8
-78.75 38.75 16.7
-78.25 38.75 17.8
-77.75 38.75 18.3
-77.25 38.75 18.5
-76.75 38.75 18.5
-76.25 38.75 18.5
-75.75 38.75 18.3
-75.25 38.75 17.3
-74.75 38.75 16
-74.25 38.75 15
-73.75 38.75 14.8
-73.25 38.75 15.2
-91.25 39.25 18.2
-90.75 39.25 18.3
-90.25 39.25 18.4
-89.75 39.25 18.3
-89.25 39.25 18.3
-88.75 39.25 18.2
-88.25 39.25 18.3
-87.75 39.25 18.3
-87.25 39.25 18.2
-86.75 39.25 18.1
-86.25 39.25 18
-85.75 39.25 17.8
-85.25 39.25 17.7
-84.75 39.25 17.8
-84.25 39.25 17.8
-83.75 39.25 17.5
-83.25 39.25 17.6
-82.75 39.25 17.8
-82.25 39.25 18
-81.75 39.25 18
-81.25 39.25 17.9
-80.75 39.25 17.5
-80.25 39.25 16.8
-79.75 39.25 16
-79.25 39.25 15.8
-78.75 39.25 16.6
-78.25 39.25 17.3
-77.75 39.25 17.6
-77.25 39.25 17.7
-76.75 39.25 17.8
-76.25 39.25 17.9
-75.75 39.25 17.8
-75.25 39.25 17.3
-74.75 39.25 16.4
-74.25 39.25 15.3
-73.75 39.25 14.4
-73.25 39.25 14.2
-91.25 39.75 18
-90.75 39.75 18.1
-90.25 39.75 18.1
-89.75 39.75 18
-89.25 39.75 18
-88.75 39.75 17.9
-88.25 39.75 17.9
-87.75 39.75 17.9
-87.25 39.75 17.7
-86.75 39.75 17.6
-86.25 39.75 17.5
-85.75 39.75 17.3
-85.25 39.75 17.2
-84.75 39.75 17.2
-84.25 39.75 17.3
-83.75 39.75 17.1
-83.25 39.75 17.2
-82.75 39.75 17.3
-82.25 39.75 17.4
-81.75 39.75 17.5
-81.25 39.75 17.4
-80.75 39.75 17.1
-80.25 39.75 16.8
-79.75 39.75 16.2
-79.25 39.75 15.8
-78.75 39.75 16.1
-78.25 39.75 16.7
-77.75 39.75 16.9
-77.25 39.75 17
-76.75 39.75 17.2
-76.25 39.75 17.3
-75.75 39.75 17.4
-75.25 39.75 17.2
-74.75 39.75 16.7
-74.25 39.75 15.8
-73.75 39.75 14.4
-73.25 39.75 13.7
-91.25 40.25 17.8
-90.75 40.25 17.7
-90.25 40.25 17.8
-89.75 40.25 17.7
-89.25 40.25 17.6
-88.75 40.25 17.5
-88.25 40.25 17.5
-87.75 40.25 17.4
-87.25 40.25 17.4
-86.75 40.25 17.2
-86.25 40.25 17.1
-85.75 40.25 17
-85.25 40.25 16.9
-84.75 40.25 16.9
-84.25 40.25 16.9
-83.75 40.25 16.8
-83.25 40.25 16.8
-82.75 40.25 16.7
-82.25 40.25 16.8
-81.75 40.25 16.9
-81.25 40.25 16.8
-80.75 40.25 16.7
-80.25 40.25 16.7
-79.75 40.25 16.3
-79.25 40.25 15.8
-78.75 40.25 15.5
-78.25 40.25 16.1
-77.75 40.25 16.4
-77.25 40.25 16.6
-76.75 40.25 16.8
-76.25 40.25 16.7
-75.75 40.25 16.7
-75.25 40.25 16.7
-74.75 40.25 16.5
-74.25 40.25 15.9
-73.75 40.25 14.6
-73.25 40.25 13.8
-91.25 40.75 17.4
-90.75 40.75 17.3
-90.25 40.75 17.3
-89.75 40.75 17.2
-89.25 40.75 17.1
-88.75 40.75 17
-88.25 40.75 17
-87.75 40.75 17
-87.25 40.75 17
-86.75 40.75 16.9
-86.25 40.75 16.8
-85.75 40.75 16.7
-85.25 40.75 16.6
-84.75 40.75 16.7
-84.25 40.75 16.7
-83.75 40.75 16.6
-83.25 40.75 16.5
-82.75 40.75 16.3
-82.25 40.75 16.2
-81.75 40.75 16.3
-81.25 40.75 16.3
-80.75 40.75 16.4
-80.25 40.75 16.3
-79.75 40.75 16
-79.25 40.75 15.6
-78.75 40.75 15.1
-78.25 40.75 15.4
-77.75 40.75 15.7
-77.25 40.75 15.9
-76.75 40.75 16.1
-76.25 40.75 15.9
-75.75 40.75 15.8
-75.25 40.75 15.9
-74.75 40.75 16
-74.25 40.75 15.8
-73.75 40.75 15.2
-73.25 40.75 14.4
-91.25 41.25 17
-90.75 41.25 16.9
-90.25 41.25 16.8
-89.75 41.25 16.7
-89.25 41.25 16.6
-88.75 41.25 16.5
-88.25 41.25 16.4
-87.75 41.25 16.2
-87.25 41.25 16.1
-86.75 41.25 16.1
-86.25 41.25 16.2
-85.75 41.25 16.1
-85.25 41.25 16.1
-84.75 41.25 16.2
-84.25 41.25 16.3
-83.75 41.25 16.4
-83.25 41.25 16.2
-82.75 41.25 15.8
-82.25 41.25 15.5
-81.75 41.25 15.4
-81.25 41.25 15.8
-80.75 41.25 15.9
-80.25 41.25 15.6
-79.75 41.25 15.3
-79.25 41.25 15
-78.75 41.25 14.6
-78.25 41.25 14.6
-77.75 41.25 14.8
-77.25 41.25 14.9
-76.75 41.25 15
-76.25 41.25 15
-75.75 41.25 14.8
-75.25 41.25 15
-74.75 41.25 15.2
-74.25 41.25 15.4
-73.75 41.25 15.5
-73.25 41.25 15
-91.25 41.75 16.4
-90.75 41.75 16.3
-90.25 41.75 16.2
-89.75 41.75 16.1
-89.25 41.75 15.9
-88.75 41.75 15.8
-88.25 41.75 15.6
-87.75 41.75 14.6
-87.25 41.75 13.9
-86.75 41.75 13.9
-86.25 41.75 15
-85.75 41.75 15.4
-85.25 41.75 15.4
-84.75 41.75 15.4
-84.25 41.75 15.6
-83.75 41.75 15.8
-83.25 41.75 15.6
-82.75 41.75 15
-82.25 41.75 14.4
-81.75 41.75 0
-81.25 41.75 0
-80.75 41.75 0
-80.25 41.75 0
-79.75 41.75 0
-79.25 41.75 0
-78.75 41.75 0
-78.25 41.75 0
-77.75 41.75 14
-77.25 41.75 14.2
-76.75 41.75 14.5
-76.25 41.75 14.5
-75.75 41.75 14.2
-75.25 41.75 14.1
-74.75 41.75 14.1
-74.25 41.75 14.5
-73.75 41.75 15.1
-73.25 41.75 14.8
-91.25 42.25 15.6
-90.75 42.25 15.6
-90.25 42.25 15.5
-89.75 42.25 15.4
-89.25 42.25 15.2
-88.75 42.25 15
-88.25 42.25 14.7
-87.75 42.25 12.7
-87.25 42.25 11.2
-86.75 42.25 11.4
-86.25 42.25 0
-85.75 42.25 0
-85.25 42.25 0
-84.75 42.25 0
-84.25 42.25 0
-83.75 42.25 0
-83.25 42.25 0
-82.75 42.25 0
-82.25 42.25 0
-81.75 42.25 0
-81.25 42.25 0
-80.75 42.25 0
-80.25 42.25 0
-79.75 42.25 0
-79.25 42.25 0
-78.75 42.25 0
-78.25 42.25 0
-77.75 42.25 13.9
-77.25 42.25 14.3
-76.75 42.25 14.6
-76.25 42.25 14.4
-75.75 42.25 13.9
-75.25 42.25 13.5
-74.75 42.25 13.5
-74.25 42.25 13.8
-73.75 42.25 14.7
-73.25 42.25 14.2
-91.25 42.75 15
-90.75 42.75 14.9
-90.25 42.75 14.8
-89.75 42.75 14.7
-89.25 42.75 14.6
-88.75 42.75 14.5
-88.25 42.75 14
-87.75 42.75 11.5
-87.25 42.75 9.9
-86.75 42.75 10
-86.25 42.75 0
-85.75 42.75 0
-85.25 42.75 0
-84.75 42.75 0
-84.25 42.75 0
-83.75 42.75 0
-83.25 42.75 0
-82.75 42.75 0
-82.25 42.75 0
-81.75 42.75 0
-81.25 42.75 0
-80.75 42.75 0
-80.25 42.75 0
-79.75 42.75 0
-79.25 42.75 0
-78.75 42.75 0
-78.25 42.75 0
-77.75 42.75 14.4
-77.25 42.75 14.7
-76.75 42.75 14.9
-76.25 42.75 14.6
-75.75 42.75 14
-75.25 42.75 13.5
-74.75 42.75 13.5
-74.25 42.75 13.9
-73.75 42.75 14.5
-73.25 42.75 13.6
-91.25 43.25 0
-90.75 43.25 0
-90.25 43.25 0
-89.75 43.25 0
-89.25 43.25 0
-88.75 43.25 0
-88.25 43.25 0
-87.75 43.25 0
-87.25 43.25 0
-86.75 43.25 0
-86.25 43.25 0
-85.75 43.25 0
-85.25 43.25 0
-84.75 43.25 0
-84.25 43.25 0
-83.75 43.25 0
-83.25 43.25 0
-82.75 43.25 0
-82.25 43.25 0
-81.75 43.25 0
-81.25 43.25 0
-80.75 43.25 0
-80.25 43.25 0
-79.75 43.25 0
-79.25 43.25 0
-78.75 43.25 0
-78.25 43.25 0
-77.75 43.25 12.5
-77.25 43.25 12.8
-76.75 43.25 13.2
-76.25 43.25 14
-75.75 43.25 13.8
-75.25 43.25 13.2
-74.75 43.25 12.9
-74.25 43.25 13.1
-73.75 43.25 14.1
-73.25 43.25 13.3
