"lon","lat","TEM"
-84.75,31.25,19.4
-84.25,31.25,19.4
-83.75,31.25,19.3
-83.25,31.25,19.5
-82.75,31.25,19.8
-82.25,31.25,20.1
-81.75,31.25,20.6
-81.25,31.25,21
-80.75,31.25,21.5
-80.25,31.25,22.5
-79.75,31.25,23.2
-79.25,31.25,23.8
-78.75,31.25,24
-78.25,31.25,23.9
-77.75,31.25,23.8
-77.25,31.25,0
-76.75,31.25,0
-76.25,31.25,0
-75.75,31.25,0
-75.25,31.25,0
-74.75,31.25,0
-74.25,31.25,0
-73.75,31.25,0
-73.25,31.25,0
-91.25,31.75,19.3
-90.75,31.75,19
-90.25,31.75,18.8
-89.75,31.75,18.8
-89.25,31.75,18.9
-88.75,31.75,18.9
-88.25,31.75,19
-87.75,31.75,19
-87.25,31.75,19
-86.75,31.75,19
-86.25,31.75,18.9
-85.75,31.75,18.9
-85.25,31.75,19
-84.75,31.75,19
-84.25,31.75,19
-83.75,31.75,19
-83.25,31.75,19.1
-82.75,31.75,19.4
-82.25,31.75,19.7
-81.75,31.75,20.1
-81.25,31.75,20.5
-80.75,31.75,20.9
-80.25,31.75,21.6
-79.75,31.75,22.5
-79.25,31.75,23.2
-78.75,31.75,23.6
-78.25,31.75,23.7
-77.75,31.75,23.7
-77.25,31.75,0
-76.75,31.75,0
-76.25,31.75,0
-75.75,31.75,0
-75.25,31.75,0
-74.75,31.75,0
-74.25,31.75,0
-73.75,31.75,0
-73.25,31.75,0
-91.25,32.25,19.1
-90.75,32.25,18.8
-90.25,32.25,18.6
-89.75,32.25,18.5
-89.25,32.25,18.5
-88.75,32.25,18.5
-88.25,32.25,18.7
-87.75,32.25,18.6
-87.25,32.25,18.5
-86.75,32.25,18.5
-86.25,32.25,18.5
-85.75,32.25,18.5
-85.25,32.25,18.5
-84.75,32.25,18.5
-84.25,32.25,18.5
-83.75,32.25,18.6
-83.25,32.25,18.8
-82.75,32.25,19
-82.25,32.25,19.2
-81.75,32.25,19.4
-81.25,32.25,19.9
-80.75,32.25,20.2
-80.25,32.25,20.7
-79.75,32.25,21.4
-79.25,32.25,22.2
-78.75,32.25,22.8
-78.25,32.25,23.1
-77.75,32.25,23.3
-77.25,32.25,0
-76.75,32.25,0
-76.25,32.25,0
-75.75,32.25,0
-75.25,32.25,0
-74.75,32.25,0
-74.25,32.25,0
-73.75,32.25,0
-73.25,32.25,0
-91.25,32.75,18.8
-90.75,32.75,18.6
-90.25,32.75,18.4
-89.75,32.75,18.2
-89.25,32.75,18.2
-88.75,32.75,18.2
-88.25,32.75,18.3
-87.75,32.75,18.2
-87.25,32.75,18
-86.75,32.75,18
-86.25,32.75,17.9
-85.75,32.75,17.9
-85.25,32.75,17.9
-84.75,32.75,17.9
-84.25,32.75,18
-83.75,32.75,18.2
-83.25,32.75,18.5
-82.75,32.75,18.6
-82.25,32.75,18.7
-81.75,32.75,18.9
-81.25,32.75,19.1
-80.75,32.75,19.4
-80.25,32.75,19.7
-79.75,32.75,20.2
-79.25,32.75,20.9
-78.75,32.75,21.7
-78.25,32.75,22.2
-77.75,32.75,22.7
-77.25,32.75,0
-76.75,32.75,0
-76.25,32.75,0
-75.75,32.75,0
-75.25,32.75,0
-74.75,32.75,0
-74.25,32.75,0
-73.75,32.75,0
-73.25,32.75,0
-91.25,33.25,18.4
-90.75,33.25,18.3
-90.25,33.25,18.1
-89.75,33.25,18
-89.25,33.25,17.9
-88.75,33.25,18
-88.25,33.25,17.9
-87.75,33.25,17.8
-87.25,33.25,17.6
-86.75,33.25,17.5
-86.25,33.25,17.3
-85.75,33.25,17.2
-85.25,33.25,17.2
-84.75,33.25,17.3
-84.25,33.25,17.4
-83.75,33.25,17.7
-83.25,33.25,18
-82.75,33.25,18.1
-82.25,33.25,18.3
-81.75,33.25,18.4
-81.25,33.25,18.4
-80.75,33.25,18.6
-80.25,33.25,18.8
-79.75,33.25,19.1
-79.25,33.25,19.6
-78.75,33.25,20.4
-78.25,33.25,21
-77.75,33.25,21.6
-77.25,33.25,0
-76.75,33.25,0
-76.25,33.25,0
-75.75,33.25,0
-75.25,33.25,0
-74.75,33.25,0
-74.25,33.25,0
-73.75,33.25,0
-73.25,33.25,0
-91.25,33.75,18
-90.75,33.75,18
-90.25,33.75,17.8
-89.75,33.75,17.6
-89.25,33.75,17.5
-88.75,33.75,17.5
-88.25,33.75,17.5
-87.75,33.75,17.2
-87.25,33.75,17.1
-86.75,33.75,17
-86.25,33.75,16.9
-85.75,33.75,16.7
-85.25,33.75,16.7
-84.75,33.75,16.7
-84.25,33.75,16.7
-83.75,33.75,17
-83.25,33.75,17.3
-82.75,33.75,17.6
-82.25,33.75,17.8
-81.75,33.75,17.9
-81.25,33.75,17.8
-80.75,33.75,18
-80.25,33.75,18.1
-79.75,33.75,18.3
-79.25,33.75,18.5
-78.75,33.75,18.9
-78.25,33.75,19.3
-77.75,33.75,20.1
-77.25,33.75,0
-76.75,33.75,0
-76.25,33.75,0
-75.75,33.75,0
-75.25,33.75,0
-74.75,33.75,0
-74.25,33.75,0
-73.75,33.75,0
-73.25,33.75,0
-91.25,34.25,17.6
-90.75,34.25,17.6
-90.25,34.25,17.4
-89.75,34.25,17.2
-89.25,34.25,17
-88.75,34.25,17
-88.25,34.25,16.9
-87.75,34.25,16.6
-87.25,34.25,16.4
-86.75,34.25,16.4
-86.25,34.25,16.3
-85.75,34.25,16.3
-85.25,34.25,16.4
-84.75,34.25,16.2
-84.25,34.25,15.8
-83.75,34.25,16
-83.25,34.25,16.5
-82.75,34.25,16.9
-82.25,34.25,17.2
-81.75,34.25,17.3
-81.25,34.25,17.4
-80.75,34.25,17.6
-80.25,34.25,17.6
-79.75,34.25,17.7
-79.25,34.25,17.7
-78.75,34.25,17.8
-78.25,34.25,18
-77.75,34.25,18.7
-77.25,34.25,19.5
-76.75,34.25,20.3
-76.25,34.25,21.2
-75.75,34.25,21.8
-75.25,34.25,22.1
-74.75,34.25,22.1
-74.25,34.25,0
-73.75,34.25,0
-73.25,34.25,0
-91.25,34.75,17
-90.75,34.75,17.1
-90.25,34.75,16.9
-89.75,34.75,16.7
-89.25,34.75,16.5
-88.75,34.75,16.5
-88.25,34.75,16.4
-87.75,34.75,16.1
-87.25,34.75,15.9
-86.75,34.75,15.8
-86.25,34.75,15.7
-85.75,34.75,15.5
-85.25,34.75,15.8
-84.75,34.75,15.6
-84.25,34.75,14.7
-83.75,34.75,14.5
-83.25,34.75,14.9
-82.75,34.75,15.5
-82.25,34.75,16.1
-81.75,34.75,16.6
-81.25,34.75,16.8
-80.75,34.75,16.9
-80.25,34.75,17.1
-79.75,34.75,17.2
-79.25,34.75,17.1
-78.75,34.75,17.1
-78.25,34.75,17.1
-77.75,34.75,17.5
-77.25,34.75,18
-76.75,34.75,18.7
-76.25,34.75,19.7
-75.75,34.75,20.7
-75.25,34.75,21.4
-74.75,34.75,21.7
-74.25,34.75,0
-73.75,34.75,0
-73.25,34.75,0
-91.25,35.25,16.5
-90.75,35.25,16.5
-90.25,35.25,16.5
-89.75,35.25,16.3
-89.25,35.25,16
-88.75,35.25,15.9
-88.25,35.25,16
-87.75,35.25,15.7
-87.25,35.25,15.4
-86.75,35.25,15.3
-86.25,35.25,15.2
-85.75,35.25,14.8
-85.25,35.25,15.1
-84.75,35.25,15.2
-84.25,35.25,14.6
-83.75,35.25,13.3
-83.25,35.25,13.2
-82.75,35.25,13.7
-82.25,35.25,14.6
-81.75,35.25,15.5
-81.25,35.25,15.9
-80.75,35.25,16
-80.25,35.25,16.3
-79.75,35.25,16.5
-79.25,35.25,16.5
-78.75,35.25,16.5
-78.25,35.25,16.4
-77.75,35.25,16.6
-77.25,35.25,16.9
-76.75,35.25,17.5
-76.25,35.25,18.2
-75.75,35.25,19.1
-75.25,35.25,20
-74.75,35.25,20.9
-74.25,35.25,0
-73.75,35.25,0
-73.25,35.25,0
-91.25,35.75,15.9
-90.75,35.75,16
-90.25,35.75,16
-89.75,35.75,15.9
-89.25,35.75,15.7
-88.75,35.75,15.4
-88.25,35.75,15.7
-87.75,35.75,15.4
-87.25,35.75,15.1
-86.75,35.75,15
-86.25,35.75,14.9
-85.75,35.75,14.5
-85.25,35.75,14.3
-84.75,35.75,14.5
-84.25,35.75,14.6
-83.75,35.75,13.8
-83.25,35.75,13.2
-82.75,35.75,12.9
-82.25,35.75,13.1
-81.75,35.75,13.9
-81.25,35.75,14.9
-80.75,35.75,15.2
-80.25,35.75,15.4
-79.75,35.75,15.6
-79.25,35.75,15.8
-78.75,35.75,15.9
-78.25,35.75,16
-77.75,35.75,16.1
-77.25,35.75,16.3
-76.75,35.75,16.6
-76.25,35.75,17.1
-75.75,35.75,17.6
-75.25,35.75,18.5
-74.75,35.75,19.5
-74.25,35.75,0
-73.75,35.75,0
-73.25,35.75,0
-91.25,36.25,15.2
-90.75,36.25,15.4
-90.25,36.25,15.4
-89.75,36.25,15.4
-89.25,36.25,15.3
-88.75,36.25,15.1
-88.25,36.25,15.3
-87.75,36.25,15
-87.25,36.25,14.8
-86.75,36.25,14.7
-86.25,36.25,14.6
-85.75,36.25,14.4
-85.25,36.25,13.9
-84.75,36.25,13.8
-84.25,36.25,13.9
-83.75,36.25,14.1
-83.25,36.25,13.7
-82.75,36.25,13.1
-82.25,36.25,12.6
-81.75,36.25,12.2
-81.25,36.25,13.2
-80.75,36.25,13.9
-80.25,36.25,14.4
-79.75,36.25,14.8
-79.25,36.25,15.1
-78.75,36.25,15.4
-78.25,36.25,15.6
-77.75,36.25,15.7
-77.25,36.25,15.9
-76.75,36.25,16.1
-76.25,36.25,16.4
-75.75,36.25,16.6
-75.25,36.25,17.2
-74.75,36.25,18.1
-74.25,36.25,0
-73.75,36.25,0
-73.25,36.25,0
-91.25,36.75,14.5
-90.75,36.75,14.7
-90.25,36.75,14.8
-89.75,36.75,14.9
-89.25,36.75,14.8
-88.75,36.75,14.6
-88.25,36.75,14.7
-87.75,36.75,14.6
-87.25,36.75,14.4
-86.75,36.75,14.3
-86.25,36.75,14.1
-85.75,36.75,14.1
-85.25,36.75,13.8
-84.75,36.75,13.6
-84.25,36.75,13.5
-83.75,36.75,13.5
-83.25,36.75,13.2
-82.75,36.75,12.9
-82.25,36.75,12.3
-81.75,36.75,11.7
-81.25,36.75,11.6
-80.75,36.75,12.5
-80.25,36.75,13.3
-79.75,36.75,14
-79.25,36.75,14.6
-78.75,36.75,14.9
-78.25,36.75,15.1
-77.75,36.75,15.3
-77.25,36.75,15.5
-76.75,36.75,15.7
-76.25,36.75,15.9
-75.75,36.75,15.9
-75.25,36.75,16.3
-74.75,36.75,17
-74.25,36.75,0
-73.75,36.75,0
-73.25,36.75,0
-91.25,37.25,13.7
-90.75,37.25,14
-90.25,37.25,14.1
-89.75,37.25,14.2
-89.25,37.25,14.2
-88.75,37.25,14.2
-88.25,37.25,14.2
-87.75,37.25,14.1
-87.25,37.25,14.1
-86.75,37.25,13.9
-86.25,37.25,13.8
-85.75,37.25,13.7
-85.25,37.25,13.6
-84.75,37.25,13.4
-84.25,37.25,13.4
-83.75,37.25,13.3
-83.25,37.25,13.1
-82.75,37.25,12.8
-82.25,37.25,12.6
-81.75,37.25,12
-81.25,37.25,11.2
-80.75,37.25,11.7
-80.25,37.25,12.3
-79.75,37.25,13.1
-79.25,37.25,13.8
-78.75,37.25,14.3
-78.25,37.25,14.7
-77.75,37.25,14.9
-77.25,37.25,15.1
-76.75,37.25,15.3
-76.25,37.25,15.5
-75.75,37.25,15.5
-75.25,37.25,15.6
-74.75,37.25,16.1
-74.25,37.25,0
-73.75,37.25,0
-73.25,37.25,0
-91.25,37.75,13.4
-90.75,37.75,13.5
-90.25,37.75,13.6
-89.75,37.75,13.7
-89.25,37.75,13.8
-88.75,37.75,13.7
-88.25,37.75,13.7
-87.75,37.75,13.7
-87.25,37.75,13.7
-86.75,37.75,13.6
-86.25,37.75,13.5
-85.75,37.75,13.4
-85.25,37.75,13.2
-84.75,37.75,13.1
-84.25,37.75,13
-83.75,37.75,13.1
-83.25,37.75,13.1
-82.75,37.75,13.2
-82.25,37.75,13
-81.75,37.75,12.5
-81.25,37.75,11.6
-80.75,37.75,11
-80.25,37.75,11.2
-79.75,37.75,11.8
-79.25,37.75,12.6
-78.75,37.75,13.5
-78.25,37.75,14.1
-77.75,37.75,14.4
-77.25,37.75,14.6
-76.75,37.75,14.9
-76.25,37.75,15.1
-75.75,37.75,15
-75.25,37.75,14.9
-74.75,37.75,15.3
-74.25,37.75,0
-73.75,37.75,0
-73.25,37.75,0
-91.25,38.25,13.3
-90.75,38.25,13.4
-90.25,38.25,13.4
-89.75,38.25,13.4
-89.25,38.25,13.3
-88.75,38.25,13.3
-88.25,38.25,13.3
-87.75,38.25,13.3
-87.25,38.25,13.2
-86.75,38.25,13.2
-86.25,38.25,13.1
-85.75,38.25,13
-85.25,38.25,12.9
-84.75,38.25,12.8
-84.25,38.25,12.8
-83.75,38.25,12.8
-83.25,38.25,12.9
-82.75,38.25,13
-82.25,38.25,13.1
-81.75,38.25,12.8
-81.25,38.25,12.3
-80.75,38.25,11
-80.25,38.25,10.3
-79.75,38.25,10.3
-79.25,38.25,11.1
-78.75,38.25,12.3
-78.25,38.25,13.3
-77.75,38.25,13.8
-77.25,38.25,14.1
-76.75,38.25,14.4
-76.25,38.25,14.6
-75.75,38.25,14.4
-75.25,38.25,14.3
-74.75,38.25,14.5
-74.25,38.25,0
-73.75,38.25,0
-73.25,38.25,0
-91.25,38.75,13
-90.75,38.75,13.1
-90.25,38.75,13
-89.75,38.75,12.9
-89.25,38.75,12.8
-88.75,38.75,12.7
-88.25,38.75,12.7
-87.75,38.75,12.7
-87.25,38.75,12.7
-86.75,38.75,12.6
-86.25,38.75,12.6
-85.75,38.75,12.4
-85.25,38.75,12.4
-84.75,38.75,12.5
-84.25,38.75,12.5
-83.75,38.75,12.3
-83.25,38.75,12.5
-82.75,38.75,12.7
-82.25,38.75,12.8
-81.75,38.75,12.8
-81.25,38.75,12.5
-80.75,38.75,11.8
-80.25,38.75,10.6
-79.75,38.75,10
-79.25,38.75,10.3
-78.75,38.75,11.4
-78.25,38.75,12.5
-77.75,38.75,13.1
-77.25,38.75,13.4
-76.75,38.75,13.7
-76.25,38.75,13.9
-75.75,38.75,13.8
-75.25,38.75,13.8
-74.75,38.75,13.9
-74.25,38.75,14.2
-73.75,38.75,14.6
-73.25,38.75,15.1
-91.25,39.25,12.5
-90.75,39.25,12.6
-90.25,39.25,12.5
-89.75,39.25,12.4
-89.25,39.25,12.3
-88.75,39.25,12.2
-88.25,39.25,12.2
-87.75,39.25,12.2
-87.25,39.25,12.2
-86.75,39.25,12.1
-86.25,39.25,12
-85.75,39.25,11.8
-85.25,39.25,11.8
-84.75,39.25,11.9
-84.25,39.25,12
-83.75,39.25,11.7
-83.25,39.25,11.9
-82.75,39.25,12.1
-82.25,39.25,12.3
-81.75,39.25,12.3
-81.25,39.25,12.1
-80.75,39.25,11.9
-80.25,39.25,11.1
-79.75,39.25,10.4
-79.25,39.25,10.2
-78.75,39.25,11.1
-78.25,39.25,11.9
-77.75,39.25,12.3
-77.25,39.25,12.5
-76.75,39.25,12.8
-76.25,39.25,13.1
-75.75,39.25,13.2
-75.25,39.25,13.2
-74.75,39.25,13.2
-74.25,39.25,13.4
-73.75,39.25,13.8
-73.25,39.25,14.2
-91.25,39.75,12.1
-90.75,39.75,12.1
-90.25,39.75,12.1
-89.75,39.75,12
-89.25,39.75,11.8
-88.75,39.75,11.7
-88.25,39.75,11.8
-87.75,39.75,11.7
-87.25,39.75,11.6
-86.75,39.75,11.5
-86.25,39.75,11.4
-85.75,39.75,11.2
-85.25,39.75,11.1
-84.75,39.75,11.2
-84.25,39.75,11.3
-83.75,39.75,11.2
-83.25,39.75,11.4
-82.75,39.75,11.5
-82.25,39.75,11.6
-81.75,39.75,11.7
-81.25,39.75,11.6
-80.75,39.75,11.4
-80.25,39.75,11.1
-79.75,39.75,10.5
-79.25,39.75,10
-78.75,39.75,10.5
-78.25,39.75,11.1
-77.75,39.75,11.4
-77.25,39.75,11.6
-76.75,39.75,11.9
-76.25,39.75,12.1
-75.75,39.75,12.4
-75.25,39.75,12.4
-74.75,39.75,12.5
-74.25,39.75,12.7
-73.75,39.75,13.2
-73.25,39.75,13.5
-91.25,40.25,11.7
-90.75,40.25,11.6
-90.25,40.25,11.6
-89.75,40.25,11.5
-89.25,40.25,11.4
-88.75,40.25,11.2
-88.25,40.25,11.2
-87.75,40.25,11.2
-87.25,40.25,11.2
-86.75,40.25,11
-86.25,40.25,10.9
-85.75,40.25,10.8
-85.25,40.25,10.7
-84.75,40.25,10.8
-84.25,40.25,10.9
-83.75,40.25,10.8
-83.25,40.25,10.8
-82.75,40.25,10.8
-82.25,40.25,10.9
-81.75,40.25,11
-81.25,40.25,10.9
-80.75,40.25,10.9
-80.25,40.25,10.9
-79.75,40.25,10.5
-79.25,40.25,10
-78.75,40.25,9.7
-78.25,40.25,10.3
-77.75,40.25,10.6
-77.25,40.25,10.9
-76.75,40.25,11.2
-76.25,40.25,11.2
-75.75,40.25,11.4
-75.25,40.25,11.6
-74.75,40.25,11.9
-74.25,40.25,12.2
-73.75,40.25,12.6
-73.25,40.25,12.7
-91.25,40.75,11.1
-90.75,40.75,11
-90.25,40.75,11
-89.75,40.75,10.9
-89.25,40.75,10.8
-88.75,40.75,10.7
-88.25,40.75,10.8
-87.75,40.75,10.8
-87.25,40.75,10.8
-86.75,40.75,10.7
-86.25,40.75,10.6
-85.75,40.75,10.5
-85.25,40.75,10.5
-84.75,40.75,10.6
-84.25,40.75,10.6
-83.75,40.75,10.6
-83.25,40.75,10.5
-82.75,40.75,10.4
-82.25,40.75,10.4
-81.75,40.75,10.4
-81.25,40.75,10.4
-80.75,40.75,10.5
-80.25,40.75,10.4
-79.75,40.75,10.1
-79.25,40.75,9.7
-78.75,40.75,9.2
-78.25,40.75,9.5
-77.75,40.75,9.9
-77.25,40.75,10.2
-76.75,40.75,10.4
-76.25,40.75,10.2
-75.75,40.75,10.2
-75.25,40.75,10.5
-74.75,40.75,10.9
-74.25,40.75,11.3
-73.75,40.75,11.7
-73.25,40.75,11.9
-91.25,41.25,10.6
-90.75,41.25,10.5
-90.25,41.25,10.4
-89.75,41.25,10.3
-89.25,41.25,10.3
-88.75,41.25,10.3
-88.25,41.25,10.3
-87.75,41.25,10.4
-87.25,41.25,10.4
-86.75,41.25,10.4
-86.25,41.25,10.3
-85.75,41.25,10.2
-85.25,41.25,10.1
-84.75,41.25,10.2
-84.25,41.25,10.3
-83.75,41.25,10.4
-83.25,41.25,10.5
-82.75,41.25,10.4
-82.25,41.25,10.4
-81.75,41.25,10.3
-81.25,41.25,10.1
-80.75,41.25,10.1
-80.25,41.25,9.8
-79.75,41.25,9.4
-79.25,41.25,9
-78.75,41.25,8.6
-78.25,41.25,8.7
-77.75,41.25,8.8
-77.25,41.25,9.1
-76.75,41.25,9.2
-76.25,41.25,9.1
-75.75,41.25,9
-75.25,41.25,9.2
-74.75,41.25,9.7
-74.25,41.25,10.1
-73.75,41.25,10.6
-73.25,41.25,10.9
-91.25,41.75,9.9
-90.75,41.75,9.8
-90.25,41.75,9.8
-89.75,41.75,9.7
-89.25,41.75,9.6
-88.75,41.75,9.6
-88.25,41.75,9.7
-87.75,41.75,9.9
-87.25,41.75,10.1
-86.75,41.75,10.1
-86.25,41.75,10
-85.75,41.75,9.8
-85.25,41.75,9.6
-84.75,41.75,9.6
-84.25,41.75,9.7
-83.75,41.75,10.1
-83.25,41.75,10.3
-82.75,41.75,10.4
-82.25,41.75,10.4
-81.75,41.75,0
-81.25,41.75,0
-80.75,41.75,0
-80.25,41.75,0
-79.75,41.75,0
-79.25,41.75,0
-78.75,41.75,0
-78.25,41.75,0
-77.75,41.75,8
-77.25,41.75,8.2
-76.75,41.75,8.5
-76.25,41.75,8.6
-75.75,41.75,8.3
-75.25,41.75,8.2
-74.75,41.75,8.3
-74.25,41.75,8.8
-73.75,41.75,9.6
-73.25,41.75,9.5
-91.25,42.25,9
-90.75,42.25,9
-90.25,42.25,9
-89.75,42.25,9
-89.25,42.25,8.9
-88.75,42.25,8.8
-88.25,42.25,9.1
-87.75,42.25,9.4
-87.25,42.25,9.7
-86.75,42.25,9.8
-86.25,42.25,0
-85.75,42.25,0
-85.25,42.25,0
-84.75,42.25,0
-84.25,42.25,0
-83.75,42.25,0
-83.25,42.25,0
-82.75,42.25,0
-82.25,42.25,0
-81.75,42.25,0
-81.25,42.25,0
-80.75,42.25,0
-80.25,42.25,0
-79.75,42.25,0
-79.25,42.25,0
-78.75,42.25,0
-78.25,42.25,0
-77.75,42.25,7.9
-77.25,42.25,8.2
-76.75,42.25,8.5
-76.25,42.25,8.3
-75.75,42.25,7.9
-75.25,42.25,7.5
-74.75,42.25,7.4
-74.25,42.25,7.8
-73.75,42.25,8.7
-73.25,42.25,8.4
-91.25,42.75,8.3
-90.75,42.75,8.4
-90.25,42.75,8.3
-89.75,42.75,8.3
-89.25,42.75,8.3
-88.75,42.75,8.4
-88.25,42.75,8.5
-87.75,42.75,8.9
-87.25,42.75,9.3
-86.75,42.75,9.4
-86.25,42.75,0
-85.75,42.75,0
-85.25,42.75,0
-84.75,42.75,0
-84.25,42.75,0
-83.75,42.75,0
-83.25,42.75,0
-82.75,42.75,0
-82.25,42.75,0
-81.75,42.75,0
-81.25,42.75,0
-80.75,42.75,0
-80.25,42.75,0
-79.75,42.75,0
-79.25,42.75,0
-78.75,42.75,0
-78.25,42.75,0
-77.75,42.75,8.6
-77.25,42.75,8.8
-76.75,42.75,8.9
-76.25,42.75,8.5
-75.75,42.75,7.8
-75.25,42.75,7.3
-74.75,42.75,7.2
-74.25,42.75,7.6
-73.75,42.75,8.3
-73.25,42.75,7.5
-91.25,43.25,0
-90.75,43.25,0
-90.25,43.25,0
-89.75,43.25,0
-89.25,43.25,0
-88.75,43.25,0
-88.25,43.25,0
-87.75,43.25,0
-87.25,43.25,0
-86.75,43.25,0
-86.25,43.25,0
-85.75,43.25,0
-85.25,43.25,0
-84.75,43.25,0
-84.25,43.25,0
-83.75,43.25,0
-83.25,43.25,0
-82.75,43.25,0
-82.25,43.25,0
-81.75,43.25,0
-81.25,43.25,0
-80.75,43.25,0
-80.25,43.25,0
-79.75,43.25,0
-79.25,43.25,0
-78.75,43.25,0
-78.25,43.25,0
-77.75,43.25,9.3
-77.25,43.25,9.4
-76.75,43.25,9.4
-76.25,43.25,9
-75.75,43.25,7.8
-75.25,43.25,6.9
-74.75,43.25,6.4
-74.25,43.25,6.6
-73.75,43.25,7.6
-73.25,43.25,6.9
