"lon","lat","TEM"
-90.75,31.75,25.8
-90.25,31.75,25.6
-89.75,31.75,25.6
-89.25,31.75,25.8
-88.75,31.75,25.7
-88.25,31.75,25.9
-87.75,31.75,25.7
-87.25,31.75,25.5
-86.75,31.75,25.5
-86.25,31.75,25.4
-85.75,31.75,25.4
-85.25,31.75,25.5
-84.75,31.75,25.5
-84.25,31.75,25.5
-83.75,31.75,25.3
-83.25,31.75,25.4
-82.75,31.75,25.5
-82.25,31.75,25.7
-81.75,31.75,25.9
-81.25,31.75,26.3
-80.75,31.75,26.6
-80.25,31.75,26.9
-79.75,31.75,27.1
-79.25,31.75,27.3
-78.75,31.75,27.5
-78.25,31.75,27.5
-77.75,31.75,27.5
-77.25,31.75,0
-76.75,31.75,0
-76.25,31.75,0
-75.75,31.75,0
-75.25,31.75,0
-74.75,31.75,0
-74.25,31.75,0
-73.75,31.75,0
-73.25,31.75,0
-91.25,32.25,26.4
-90.75,32.25,26
-90.25,32.25,25.7
-89.75,32.25,25.5
-89.25,32.25,25.6
-88.75,32.25,25.6
-88.25,32.25,25.8
-87.75,32.25,25.5
-87.25,32.25,25.2
-86.75,32.25,25.3
-86.25,32.25,25.4
-85.75,32.25,25.2
-85.25,32.25,25.2
-84.75,32.25,25.2
-84.25,32.25,25.1
-83.75,32.25,25.2
-83.25,32.25,25.3
-82.75,32.25,25.4
-82.25,32.25,25.5
-81.75,32.25,25.6
-81.25,32.25,25.8
-80.75,32.25,26.2
-80.25,32.25,26.4
-79.75,32.25,26.6
-79.25,32.25,26.9
-78.75,32.25,27.1
-78.25,32.25,27.2
-77.75,32.25,27.3
-77.25,32.25,0
-76.75,32.25,0
-76.25,32.25,0
-75.75,32.25,0
-75.25,32.25,0
-74.75,32.25,0
-74.25,32.25,0
-73.75,32.25,0
-73.25,32.25,0
-91.25,32.75,26.4
-90.75,32.75,26.1
-90.25,32.75,25.8
-89.75,32.75,25.5
-89.25,32.75,25.4
-88.75,32.75,25.5
-88.25,32.75,25.5
-87.75,32.75,25.1
-87.25,32.75,24.8
-86.75,32.75,24.8
-86.25,32.75,25
-85.75,32.75,24.9
-85.25,32.75,24.8
-84.75,32.75,24.7
-84.25,32.75,24.7
-83.75,32.75,25
-83.25,32.75,25.2
-82.75,32.75,25.2
-82.25,32.75,25.2
-81.75,32.75,25.3
-81.25,32.75,25.4
-80.75,32.75,25.6
-80.25,32.75,25.8
-79.75,32.75,26
-79.25,32.75,26.3
-78.75,32.75,26.6
-78.25,32.75,26.9
-77.75,32.75,27
-77.25,32.75,0
-76.75,32.75,0
-76.25,32.75,0
-75.75,32.75,0
-75.25,32.75,0
-74.75,32.75,0
-74.25,32.75,0
-73.75,32.75,0
-73.25,32.75,0
-91.25,33.25,26.2
-90.75,33.25,26
-90.25,33.25,25.8
-89.75,33.25,25.5
-89.25,33.25,25.3
-88.75,33.25,25.4
-88.25,33.25,25.2
-87.75,33.25,24.9
-87.25,33.25,24.6
-86.75,33.25,24.4
-86.25,33.25,24.3
-85.75,33.25,24.2
-85.25,33.25,24.1
-84.75,33.25,24.2
-84.25,33.25,24.3
-83.75,33.25,24.6
-83.25,33.25,24.8
-82.75,33.25,24.9
-82.25,33.25,25
-81.75,33.25,25
-81.25,33.25,24.9
-80.75,33.25,25.1
-80.25,33.25,25.2
-79.75,33.25,25.3
-79.25,33.25,25.6
-78.75,33.25,26
-78.25,33.25,26.4
-77.75,33.25,26.6
-77.25,33.25,0
-76.75,33.25,0
-76.25,33.25,0
-75.75,33.25,0
-75.25,33.25,0
-74.75,33.25,0
-74.25,33.25,0
-73.75,33.25,0
-73.25,33.25,0
-91.25,33.75,25.8
-90.75,33.75,25.7
-90.25,33.75,25.5
-89.75,33.75,25.3
-89.25,33.75,25.1
-88.75,33.75,25.3
-88.25,33.75,24.9
-87.75,33.75,24.5
-87.25,33.75,24.2
-86.75,33.75,24.1
-86.25,33.75,23.9
-85.75,33.75,23.8
-85.25,33.75,23.8
-84.75,33.75,23.8
-84.25,33.75,23.9
-83.75,33.75,24
-83.25,33.75,24.3
-82.75,33.75,24.5
-82.25,33.75,24.7
-81.75,33.75,24.7
-81.25,33.75,24.6
-80.75,33.75,24.8
-80.25,33.75,24.8
-79.75,33.75,24.8
-79.25,33.75,24.9
-78.75,33.75,25.1
-78.25,33.75,25.5
-77.75,33.75,25.9
-77.25,33.75,0
-76.75,33.75,0
-76.25,33.75,0
-75.75,33.75,0
-75.25,33.75,0
-74.75,33.75,0
-74.25,33.75,0
-73.75,33.75,0
-73.25,33.75,0
-91.25,34.25,25.3
-90.75,34.25,25.4
-90.25,34.25,25.2
-89.75,34.25,25
-89.25,34.25,24.8
-88.75,34.25,24.8
-88.25,34.25,24.5
-87.75,34.25,24
-87.25,34.25,23.7
-86.75,34.25,23.6
-86.25,34.25,23.5
-85.75,34.25,23.5
-85.25,34.25,23.5
-84.75,34.25,23.3
-84.25,34.25,23
-83.75,34.25,23.1
-83.25,34.25,23.6
-82.75,34.25,24
-82.25,34.25,24.2
-81.75,34.25,24.3
-81.25,34.25,24.4
-80.75,34.25,24.6
-80.25,34.25,24.6
-79.75,34.25,24.5
-79.25,34.25,24.4
-78.75,34.25,24.3
-78.25,34.25,24.5
-77.75,34.25,25
-77.25,34.25,25.5
-76.75,34.25,25.9
-76.25,34.25,26.3
-75.75,34.25,26.5
-75.25,34.25,26.6
-74.75,34.25,26.5
-74.25,34.25,0
-73.75,34.25,0
-73.25,34.25,0
-91.25,34.75,24.7
-90.75,34.75,24.9
-90.25,34.75,24.8
-89.75,34.75,24.6
-89.25,34.75,24.3
-88.75,34.75,24.2
-88.25,34.75,24.1
-87.75,34.75,23.7
-87.25,34.75,23.4
-86.75,34.75,23.3
-86.25,34.75,23.1
-85.75,34.75,22.8
-85.25,34.75,23.1
-84.75,34.75,22.8
-84.25,34.75,21.8
-83.75,34.75,21.5
-83.25,34.75,22
-82.75,34.75,22.6
-82.25,34.75,23.3
-81.75,34.75,23.8
-81.25,34.75,24
-80.75,34.75,24.1
-80.25,34.75,24.2
-79.75,34.75,24.2
-79.25,34.75,24.1
-78.75,34.75,23.9
-78.25,34.75,23.8
-77.75,34.75,24.1
-77.25,34.75,24.5
-76.75,34.75,25
-76.25,34.75,25.5
-75.75,34.75,25.9
-75.25,34.75,26.2
-74.75,34.75,26.4
-74.25,34.75,0
-73.75,34.75,0
-73.25,34.75,0
-91.25,35.25,24
-90.75,35.25,24.2
-90.25,35.25,24.3
-89.75,35.25,24.1
-89.25,35.25,23.9
-88.75,35.25,23.7
-88.25,35.25,23.8
-87.75,35.25,23.4
-87.25,35.25,23
-86.75,35.25,22.8
-86.25,35.25,22.6
-85.75,35.25,22.2
-85.25,35.25,22.5
-84.75,35.25,22.5
-84.25,35.25,21.7
-83.75,35.25,20.4
-83.25,35.25,20.2
-82.75,35.25,20.7
-82.25,35.25,21.7
-81.75,35.25,22.7
-81.25,35.25,23.3
-80.75,35.25,23.3
-80.25,35.25,23.6
-79.75,35.25,23.7
-79.25,35.25,23.6
-78.75,35.25,23.5
-78.25,35.25,23.4
-77.75,35.25,23.5
-77.25,35.25,23.7
-76.75,35.25,24.1
-76.25,35.25,24.6
-75.75,35.25,25.1
-75.25,35.25,25.5
-74.75,35.25,25.9
-74.25,35.25,0
-73.75,35.25,0
-73.25,35.25,0
-91.25,35.75,23.3
-90.75,35.75,23.5
-90.25,35.75,23.7
-89.75,35.75,23.7
-89.25,35.75,23.6
-88.75,35.75,23.4
-88.25,35.75,23.5
-87.75,35.75,23.1
-87.25,35.75,22.7
-86.75,35.75,22.5
-86.25,35.75,22.4
-85.75,35.75,21.9
-85.25,35.75,21.7
-84.75,35.75,21.9
-84.25,35.75,22
-83.75,35.75,21.1
-83.25,35.75,20.4
-82.75,35.75,20
-82.25,35.75,20.2
-81.75,35.75,21
-81.25,35.75,22.2
-80.75,35.75,22.6
-80.25,35.75,22.9
-79.75,35.75,23
-79.25,35.75,23.1
-78.75,35.75,23.1
-78.25,35.75,23.1
-77.75,35.75,23.2
-77.25,35.75,23.4
-76.75,35.75,23.6
-76.25,35.75,24
-75.75,35.75,24.4
-75.25,35.75,24.6
-74.75,35.75,25.1
-74.25,35.75,0
-73.75,35.75,0
-73.25,35.75,0
-91.25,36.25,22.8
-90.75,36.25,22.8
-90.25,36.25,23
-89.75,36.25,23.2
-89.25,36.25,23.3
-88.75,36.25,23.1
-88.25,36.25,23.2
-87.75,36.25,22.9
-87.25,36.25,22.5
-86.75,36.25,22.3
-86.25,36.25,22.1
-85.75,36.25,21.8
-85.25,36.25,21.3
-84.75,36.25,21.2
-84.25,36.25,21.4
-83.75,36.25,21.7
-83.25,36.25,21.1
-82.75,36.25,20.6
-82.25,36.25,19.9
-81.75,36.25,19.4
-81.25,36.25,20.4
-80.75,36.25,21.4
-80.25,36.25,22
-79.75,36.25,22.4
-79.25,36.25,22.7
-78.75,36.25,22.8
-78.25,36.25,23
-77.75,36.25,23.1
-77.25,36.25,23.2
-76.75,36.25,23.4
-76.25,36.25,23.7
-75.75,36.25,23.8
-75.25,36.25,24
-74.75,36.25,24.3
-74.25,36.25,0
-73.75,36.25,0
-73.25,36.25,0
-91.25,36.75,22.1
-90.75,36.75,22.2
-90.25,36.75,22.5
-89.75,36.75,22.7
-89.25,36.75,22.8
-88.75,36.75,22.7
-88.25,36.75,22.8
-87.75,36.75,22.5
-87.25,36.75,22.2
-86.75,36.75,21.9
-86.25,36.75,21.6
-85.75,36.75,21.5
-85.25,36.75,21.3
-84.75,36.75,21.1
-84.25,36.75,21
-83.75,36.75,21.2
-83.25,36.75,20.9
-82.75,36.75,20.5
-82.25,36.75,19.9
-81.75,36.75,19.1
-81.25,36.75,19
-80.75,36.75,20
-80.25,36.75,20.9
-79.75,36.75,21.7
-79.25,36.75,22.3
-78.75,36.75,22.5
-78.25,36.75,22.7
-77.75,36.75,22.9
-77.25,36.75,23.1
-76.75,36.75,23.2
-76.25,36.75,23.4
-75.75,36.75,23.5
-75.25,36.75,23.5
-74.75,36.75,23.8
-74.25,36.75,0
-73.75,36.75,0
-73.25,36.75,0
-91.25,37.25,21.5
-90.75,37.25,21.7
-90.25,37.25,21.9
-89.75,37.25,22.1
-89.25,37.25,22.3
-88.75,37.25,22.3
-88.25,37.25,22.2
-87.75,37.25,22.1
-87.25,37.25,21.9
-86.75,37.25,21.6
-86.25,37.25,21.4
-85.75,37.25,21.4
-85.25,37.25,21.2
-84.75,37.25,21.1
-84.25,37.25,21.1
-83.75,37.25,21.1
-83.25,37.25,20.9
-82.75,37.25,20.6
-82.25,37.25,20.3
-81.75,37.25,19.8
-81.25,37.25,18.8
-80.75,37.25,19.4
-80.25,37.25,20
-79.75,37.25,20.9
-79.25,37.25,21.7
-78.75,37.25,22.1
-78.25,37.25,22.4
-77.75,37.25,22.6
-77.25,37.25,22.8
-76.75,37.25,23
-76.25,37.25,23.3
-75.75,37.25,23.3
-75.25,37.25,23.2
-74.75,37.25,23.3
-74.25,37.25,0
-73.75,37.25,0
-73.25,37.25,0
-91.25,37.75,21.2
-90.75,37.75,21.4
-90.25,37.75,21.5
-89.75,37.75,21.6
-89.25,37.75,21.7
-88.75,37.75,21.7
-88.25,37.75,21.7
-87.75,37.75,21.6
-87.25,37.75,21.5
-86.75,37.75,21.5
-86.25,37.75,21.4
-85.75,37.75,21.3
-85.25,37.75,21.1
-84.75,37.75,21
-84.25,37.75,21
-83.75,37.75,21.1
-83.25,37.75,21.1
-82.75,37.75,21.1
-82.25,37.75,21
-81.75,37.75,20.5
-81.25,37.75,19.6
-80.75,37.75,19
-80.25,37.75,19.2
-79.75,37.75,19.8
-79.25,37.75,20.5
-78.75,37.75,21.4
-78.25,37.75,21.9
-77.75,37.75,22.3
-77.25,37.75,22.5
-76.75,37.75,22.8
-76.25,37.75,23.1
-75.75,37.75,22.9
-75.25,37.75,22.8
-74.75,37.75,22.8
-74.25,37.75,0
-73.75,37.75,0
-73.25,37.75,0
-91.25,38.25,21.3
-90.75,38.25,21.4
-90.25,38.25,21.4
-89.75,38.25,21.3
-89.25,38.25,21.2
-88.75,38.25,21.2
-88.25,38.25,21.1
-87.75,38.25,21.1
-87.25,38.25,21.1
-86.75,38.25,21.3
-86.25,38.25,21.3
-85.75,38.25,21.1
-85.25,38.25,21
-84.75,38.25,20.9
-84.25,38.25,20.9
-83.75,38.25,21
-83.25,38.25,21.1
-82.75,38.25,21.2
-82.25,38.25,21.2
-81.75,38.25,21
-81.25,38.25,20.6
-80.75,38.25,19.2
-80.25,38.25,18.4
-79.75,38.25,18.4
-79.25,38.25,19.1
-78.75,38.25,20.3
-78.25,38.25,21.2
-77.75,38.25,21.8
-77.25,38.25,22.1
-76.75,38.25,22.4
-76.25,38.25,22.7
-75.75,38.25,22.4
-75.25,38.25,22.3
-74.75,38.25,22.3
-74.25,38.25,0
-73.75,38.25,0
-73.25,38.25,0
-91.25,38.75,21.1
-90.75,38.75,21.2
-90.25,38.75,21.1
-89.75,38.75,20.9
-89.25,38.75,20.7
-88.75,38.75,20.7
-88.25,38.75,20.6
-87.75,38.75,20.6
-87.25,38.75,20.8
-86.75,38.75,20.9
-86.25,38.75,20.9
-85.75,38.75,20.7
-85.25,38.75,20.7
-84.75,38.75,20.8
-84.25,38.75,20.8
-83.75,38.75,20.7
-83.25,38.75,20.9
-82.75,38.75,21
-82.25,38.75,21.2
-81.75,38.75,21.1
-81.25,38.75,20.9
-80.75,38.75,20.2
-80.25,38.75,18.9
-79.75,38.75,18.1
-79.25,38.75,18.4
-78.75,38.75,19.5
-78.25,38.75,20.6
-77.75,38.75,21.2
-77.25,38.75,21.6
-76.75,38.75,21.9
-76.25,38.75,22.1
-75.75,38.75,21.9
-75.25,38.75,21.9
-74.75,38.75,22
-74.25,38.75,22
-73.75,38.75,22.2
-73.25,38.75,22.3
-91.25,39.25,20.7
-90.75,39.25,20.8
-90.25,39.25,20.7
-89.75,39.25,20.5
-89.25,39.25,20.4
-88.75,39.25,20.3
-88.25,39.25,20.4
-87.75,39.25,20.4
-87.25,39.25,20.5
-86.75,39.25,20.5
-86.25,39.25,20.4
-85.75,39.25,20.1
-85.25,39.25,20.1
-84.75,39.25,20.2
-84.25,39.25,20.3
-83.75,39.25,20.1
-83.25,39.25,20.4
-82.75,39.25,20.6
-82.25,39.25,20.8
-81.75,39.25,20.8
-81.25,39.25,20.6
-80.75,39.25,20.3
-80.25,39.25,19.5
-79.75,39.25,18.7
-79.25,39.25,18.4
-78.75,39.25,19.3
-78.25,39.25,20.2
-77.75,39.25,20.7
-77.25,39.25,20.9
-76.75,39.25,21.1
-76.25,39.25,21.4
-75.75,39.25,21.4
-75.25,39.25,21.4
-74.75,39.25,21.4
-74.25,39.25,21.4
-73.75,39.25,21.6
-73.25,39.25,21.7
-91.25,39.75,20.4
-90.75,39.75,20.4
-90.25,39.75,20.4
-89.75,39.75,20.3
-89.25,39.75,20.1
-88.75,39.75,20
-88.25,39.75,20.2
-87.75,39.75,20.2
-87.25,39.75,20.1
-86.75,39.75,19.9
-86.25,39.75,19.7
-85.75,39.75,19.5
-85.25,39.75,19.5
-84.75,39.75,19.6
-84.25,39.75,19.7
-83.75,39.75,19.6
-83.25,39.75,19.8
-82.75,39.75,20
-82.25,39.75,20.1
-81.75,39.75,20.2
-81.25,39.75,20.1
-80.75,39.75,19.9
-80.25,39.75,19.6
-79.75,39.75,18.9
-79.25,39.75,18.4
-78.75,39.75,18.9
-78.25,39.75,19.6
-77.75,39.75,19.9
-77.25,39.75,20
-76.75,39.75,20.2
-76.25,39.75,20.5
-75.75,39.75,20.7
-75.25,39.75,20.8
-74.75,39.75,20.8
-74.25,39.75,20.9
-73.75,39.75,21.1
-73.25,39.75,21.2
-91.25,40.25,20.1
-90.75,40.25,20
-90.25,40.25,20
-89.75,40.25,20
-89.25,40.25,19.8
-88.75,40.25,19.6
-88.25,40.25,19.7
-87.75,40.25,19.7
-87.25,40.25,19.6
-86.75,40.25,19.4
-86.25,40.25,19.3
-85.75,40.25,19.2
-85.25,40.25,19.1
-84.75,40.25,19.2
-84.25,40.25,19.3
-83.75,40.25,19.2
-83.25,40.25,19.3
-82.75,40.25,19.3
-82.25,40.25,19.5
-81.75,40.25,19.6
-81.25,40.25,19.5
-80.75,40.25,19.5
-80.25,40.25,19.4
-79.75,40.25,19
-79.25,40.25,18.5
-78.75,40.25,18.2
-78.25,40.25,18.9
-77.75,40.25,19.2
-77.25,40.25,19.5
-76.75,40.25,19.6
-76.25,40.25,19.6
-75.75,40.25,19.9
-75.25,40.25,20.1
-74.75,40.25,20.4
-74.25,40.25,20.6
-73.75,40.25,20.8
-73.25,40.25,20.7
-91.25,40.75,19.7
-90.75,40.75,19.6
-90.25,40.75,19.5
-89.75,40.75,19.5
-89.25,40.75,19.5
-88.75,40.75,19.3
-88.25,40.75,19.4
-87.75,40.75,19.4
-87.25,40.75,19.4
-86.75,40.75,19.3
-86.25,40.75,19.1
-85.75,40.75,19
-85.25,40.75,19
-84.75,40.75,19
-84.25,40.75,19.1
-83.75,40.75,19
-83.25,40.75,19
-82.75,40.75,18.9
-82.25,40.75,19
-81.75,40.75,19.1
-81.25,40.75,19.1
-80.75,40.75,19.2
-80.25,40.75,19
-79.75,40.75,18.8
-79.25,40.75,18.4
-78.75,40.75,17.9
-78.25,40.75,18.2
-77.75,40.75,18.5
-77.25,40.75,18.9
-76.75,40.75,19
-76.25,40.75,18.8
-75.75,40.75,18.8
-75.25,40.75,19.1
-74.75,40.75,19.5
-74.25,40.75,20
-73.75,40.75,20.3
-73.25,40.75,20.4
-91.25,41.25,19.3
-90.75,41.25,19.2
-90.25,41.25,19.1
-89.75,41.25,19.1
-89.25,41.25,19.1
-88.75,41.25,19
-88.25,41.25,19.1
-87.75,41.25,19.2
-87.25,41.25,19.3
-86.75,41.25,19.2
-86.25,41.25,18.9
-85.75,41.25,18.8
-85.25,41.25,18.8
-84.75,41.25,18.8
-84.25,41.25,19
-83.75,41.25,19.1
-83.25,41.25,19.2
-82.75,41.25,19.2
-82.25,41.25,19.3
-81.75,41.25,19.2
-81.25,41.25,18.9
-80.75,41.25,18.9
-80.25,41.25,18.6
-79.75,41.25,18.2
-79.25,41.25,17.9
-78.75,41.25,17.5
-78.25,41.25,17.5
-77.75,41.25,17.6
-77.25,41.25,17.8
-76.75,41.25,17.9
-76.25,41.25,17.9
-75.75,41.25,17.7
-75.25,41.25,18
-74.75,41.25,18.5
-74.25,41.25,19
-73.75,41.25,19.5
-73.25,41.25,19.7
-91.25,41.75,18.7
-90.75,41.75,18.7
-90.25,41.75,18.6
-89.75,41.75,18.5
-89.25,41.75,18.5
-88.75,41.75,18.5
-88.25,41.75,18.8
-87.75,41.75,19.1
-87.25,41.75,19.2
-86.75,41.75,19.1
-86.25,41.75,18.8
-85.75,41.75,18.6
-85.25,41.75,18.5
-84.75,41.75,18.4
-84.25,41.75,18.6
-83.75,41.75,19
-83.25,41.75,19.3
-82.75,41.75,19.5
-82.25,41.75,19.7
-81.75,41.75,0
-81.25,41.75,0
-80.75,41.75,0
-80.25,41.75,0
-79.75,41.75,0
-79.25,41.75,0
-78.75,41.75,0
-78.25,41.75,0
-77.75,41.75,16.9
-77.25,41.75,17.1
-76.75,41.75,17.3
-76.25,41.75,17.3
-75.75,41.75,17
-75.25,41.75,17
-74.75,41.75,17.2
-74.25,41.75,17.6
-73.75,41.75,18.6
-73.25,41.75,18.5
-91.25,42.25,18
-90.75,42.25,18
-90.25,42.25,18
-89.75,42.25,17.9
-89.25,42.25,17.8
-88.75,42.25,17.8
-88.25,42.25,18.3
-87.75,42.25,18.8
-87.25,42.25,19.1
-86.75,42.25,19.1
-86.25,42.25,0
-85.75,42.25,0
-85.25,42.25,0
-84.75,42.25,0
-84.25,42.25,0
-83.75,42.25,0
-83.25,42.25,0
-82.75,42.25,0
-82.25,42.25,0
-81.75,42.25,0
-81.25,42.25,0
-80.75,42.25,0
-80.25,42.25,0
-79.75,42.25,0
-79.25,42.25,0
-78.75,42.25,0
-78.25,42.25,0
-77.75,42.25,16.8
-77.25,42.25,17.1
-76.75,42.25,17.4
-76.25,42.25,17.1
-75.75,42.25,16.7
-75.25,42.25,16.3
-74.75,42.25,16.2
-74.25,42.25,16.6
-73.75,42.25,17.7
-73.25,42.25,17.4
-91.25,42.75,17.5
-90.75,42.75,17.6
-90.25,42.75,17.5
-89.75,42.75,17.4
-89.25,42.75,17.5
-88.75,42.75,17.6
-88.25,42.75,17.9
-87.75,42.75,18.4
-87.25,42.75,18.9
-86.75,42.75,18.7
-86.25,42.75,0
-85.75,42.75,0
-85.25,42.75,0
-84.75,42.75,0
-84.25,42.75,0
-83.75,42.75,0
-83.25,42.75,0
-82.75,42.75,0
-82.25,42.75,0
-81.75,42.75,0
-81.25,42.75,0
-80.75,42.75,0
-80.25,42.75,0
-79.75,42.75,0
-79.25,42.75,0
-78.75,42.75,0
-78.25,42.75,0
-77.75,42.75,17.7
-77.25,42.75,17.9
-76.75,42.75,18
-76.25,42.75,17.5
-75.75,42.75,16.7
-75.25,42.75,16
-74.75,42.75,15.9
-74.25,42.75,16.4
-73.75,42.75,17.2
-73.25,42.75,16.4
-91.25,43.25,0
-90.75,43.25,0
-90.25,43.25,0
-89.75,43.25,0
-89.25,43.25,0
-88.75,43.25,0
-88.25,43.25,0
-87.75,43.25,0
-87.25,43.25,0
-86.75,43.25,0
-86.25,43.25,0
-85.75,43.25,0
-85.25,43.25,0
-84.75,43.25,0
-84.25,43.25,0
-83.75,43.25,0
-83.25,43.25,0
-82.75,43.25,0
-82.25,43.25,0
-81.75,43.25,0
-81.25,43.25,0
-80.75,43.25,0
-80.25,43.25,0
-79.75,43.25,0
-79.25,43.25,0
-78.75,43.25,0
-78.25,43.25,0
-77.75,43.25,18.7
-77.25,43.25,18.7
-76.75,43.25,18.6
-76.25,43.25,18.2
-75.75,43.25,16.7
-75.25,43.25,15.7
-74.75,43.25,15.2
-74.25,43.25,15.4
-73.75,43.25,16.5
-73.25,43.25,15.7
